case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_078,1,2,component_round_robin,1260358,2296143,1.8218180866071385,2345088,14880432,12535344,2148480,10386864,0.0,0,0,0,0,14880432,522360,0,0.33142810000572354,0.0,,2,2,ok,c07715b9c40eb5719c98c2554f7e1b2082c358c750abaa83d39852719b53afcc,False
case_078,1,2,component_batches,1177840,2296143,1.9494523874210419,2345088,15492000,13146912,6445440,6701472,0.0,0,0,0,0,15492000,522360,0,0.2554805999970995,0.0,,4,4,ok,2e0bbcbb409ea5a9470570251c1b74363caaa7fde12d1ab88a52aa3fa12682e5,False
case_078,1,2,component_batches_128,1080972,2296143,2.1241466013920807,2345088,17384448,15039360,15039360,0,0.0,0,0,0,0,17384448,191232,0,0.23344889999134466,0.0,,8,8,ok,51c632e1f1d547723ca4f954cfd5ad8ca0e69b6967083321c1ac3321dd18b09b,False
case_078,1,2,component_pipe_lpt,1080972,2296143,2.1241466013920807,2345088,17384448,15039360,15039360,0,0.0,0,0,0,0,17384448,191232,0,0.24917839997215196,0.0,,8,8,ok,d6acfd4ca90906037a1b2861101b1ccac5ebfb026ccb407035d7108b62b133f1,False
case_078,1,2,scene_a_peft,1202840,2296143,1.9089346879052909,2345088,17591808,15246720,15246720,0,0.0,0,0,0,0,17591808,191232,0,0.2895513999974355,0.0,,20,20,ok,b240b52690c8fa521a350867c2526551ffd627ad8b00beb18a67e8fd6a3da243,False
case_078,1,2,scene_a_spine,1086784,2296143,2.112786901537012,2345088,17591808,15246720,15246720,0,0.0,0,0,0,0,17591808,191232,0,0.2719955000211485,0.0,,20,20,ok,32a60fd9167370def119dd60b830296145c5ef4349621b0adc55cdd93bbf37c4,False
case_078,1,2,share_pack_3,1510639,2296143,1.519981279445321,2345088,15018888,12673800,4296960,8376840,0.0,0,0,0,0,15018888,522360,0,0.2791563000064343,0.0,,3,3,ok,dec47cde1ce6b91330fe5ca375ece467f23a0cf3a8a9e372218bb7a9bbecbc89,False
case_078,1,2,share_pack_4,1177840,2296143,1.9494523874210419,2345088,15492000,13146912,6445440,6701472,0.0,0,0,0,0,15492000,522360,0,0.24447440000949427,0.0,,4,4,ok,1b701f48a1db4a6cdd1bc975f9e1a3c17804d861e8c7d8017f601b3cc8c31aea,False
case_078,1,2,whole_graph,2296143,2296143,1.0,2345088,14989656,12644568,0,12644568,0.0,0,0,0,0,14989656,522360,0,0.0,0.0,,1,1,ok,1908629b68e85ec3001fc38324b054a035c361e36e7c6a721cce84528263a73e,True
case_078,1,3,component_round_robin,993959,2296143,2.3100983038535796,2345088,15018888,12673800,4296960,8376840,0.0,0,0,0,0,15018888,522360,0,0.30294940003659576,0.0,,3,3,ok,455e2e3b1648b6343dbd5adb4b547bf1779fe9cc25672d023d30b01ff69fe3f5,False
case_078,1,3,component_batches,910165,2296143,2.5227766394005484,2345088,15965112,13620024,8593920,5026104,0.0,0,0,0,0,15965112,522360,0,0.2492047999985516,0.0,,5,5,ok,d7374c08422328f10aabcb6b7459d400388172faac2918a5251993e22e5dc31e,False
