case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_076,1,2,component_batches,3063226,6185113,2.0191500725052607,4270674,54763090,50492416,50492416,0,0.0,0,0,0,0,54763090,150528,8192,17.49902089999523,0.0,,136,136,ok,0b09b305b9dfcb29781d42ee05100ab2ac513feb04c680a67a4eea6ad41729c1,False
case_076,1,2,scene_a_peft,3222074,6185113,1.9196061294681623,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,33.45174850005424,0.0,,811,811,ok,7ea239a669a85865c7f14fea6b90ba11e44207c404d6d2bdceeeabde0ea02c1a,False
case_076,1,2,scene_a_spine,3220298,6185113,1.9206647956182936,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,31.668011699977797,0.0,,811,811,ok,6be9cadc5d71a52b259890bb3f6e6036b54ddf97076d8438fd7e88005fb2363c,False
case_076,1,2,whole_graph,6185113,6185113,1.0,4270674,32551506,28280832,0,28280832,0.0,0,0,0,0,32551506,524288,8192,0.0,0.0,,1,1,ok,d7cc8b7c4a8a1f0658142f097e2de0355159d75d1a506353c2937d9a80e7bf72,True
case_076,1,3,component_batches,2047233,6185113,3.021206184151975,4270674,55498322,51227648,51227648,0,0.0,0,0,0,0,55498322,179200,8192,21.971231499977876,0.0,,138,138,ok,8a88140633d3086d0cba4058933f538c02aec58cc8d7c3eee151b5f8c51a75f7,False
case_076,1,3,scene_a_peft,2150487,6185113,2.876145263840237,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,37.28021910000825,0.0,,811,811,ok,2f1d4274537f8434c6b4e2f52e7e29a4cf422ccfcc6fff6dbc750a179d09b856,False
case_076,1,3,scene_a_spine,2149597,6185113,2.87733607741358,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,34.87906290002866,0.0,,811,811,ok,4f417aa9033ef93316343ab97445b94965aa45376230233486297e3d2d284f8e,False
case_076,1,3,whole_graph,6185113,6185113,1.0,4270674,32551506,28280832,0,28280832,0.0,0,0,0,0,32551506,524288,8192,0.0,0.0,,1,1,ok,100a8c674a5766118df835e7e2a2f5254f1260ef37de3eb711b9769e379047dc,True
case_076,1,4,component_batches,1535415,6185113,4.028300492049381,4270674,56399442,52128768,52128768,0,0.0,0,0,0,0,56399442,199680,8192,27.67035540001234,0.0,,137,137,ok,280d45408503e3ebac5d3277d6ff3ce25fdc8705f0ff693d3c657aa0a5934815,False
case_076,1,4,scene_a_peft,1618251,6185113,3.822097437294956,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,40.65530649997527,0.0,,811,811,ok,87f1a65fbc3bead2bc45e7bbcc4a62fea9276f89c9753026297b29b640900e1f,False
case_076,1,4,scene_a_spine,1613359,6185113,3.8336867368019143,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,38.894116800045595,0.0,,811,811,ok,21d9183c1d50bb431ca7a00b90c8332522d4585243e5ee0953abc1d4a1f19912,False
case_076,1,4,whole_graph,6185113,6185113,1.0,4270674,32551506,28280832,0,28280832,0.0,0,0,0,0,32551506,524288,8192,0.0,0.0,,1,1,ok,e37f8ed54235512a4ca96a6cba79aeb47f1026f24eeb0ab3693a6fd48b63f5e1,True
case_076,1,5,component_batches,1234641,6185113,5.009644908924942,4270674,57545298,53274624,53274624,0,0.0,0,0,0,0,57545298,223232,8192,27.120286499965005,0.0,,139,139,ok,c58abb8e41364cfc73b368565b3c63cb26bdd5c825cbeb1cb7c7aefbc0dbae19,False
case_076,1,5,scene_a_peft,1344239,6185113,4.601200381777348,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,38.69567460002145,0.0,,811,811,ok,abb1010ef77b6a3944936258166008eda0c04d0da6a93bc8f9beea65e337b52f,False
case_076,1,5,scene_a_spine,1341674,6185113,4.60999691430258,4270674,78569042,74298368,74298368,0,0.0,0,0,0,0,78569042,22528,8192,36.533257199975196,0.0,,811,811,ok,82f5e91fc1ed54c891cd5066970f9ab4a1671dba377a68d5095a26fb4d6e9a82,False
case_076,1,5,rebal0_component_batches,1240819,6185113,4.9847020395400135,4270674,57545298,53274624,53274624,0,0.0,0,0,0,0,57545298,223232,8192,28.291279199998826,0.0,,139,139,ok,d405cba4bced8dcb169e8cd98768e97eb1028c29796bcacf0364e037b546209d,False
case_076,1,5,rebal0.5_component_batches,1240819,6185113,4.9847020395400135,4270674,57545298,53274624,53274624,0,0.0,0,0,0,0,57545298,223232,8192,28.395149799995124,0.0,,139,139,ok,89ba1f5e67f555f9b53db03e1abc688c92e3930de569cdc9947259ff4dd773b2,False
case_076,1,5,whole_graph,6185113,6185113,1.0,4270674,32551506,28280832,0,28280832,0.0,0,0,0,0,32551506,524288,8192,0.0,0.0,,1,1,ok,cef35a2e4e30979138d54214e3edab045407e81bba997b305d6571ebefc075ef,True
