case,cores,our_makespan,external_makespan,makespan_reduction_cycles,makespan_reduction_pct,our_speedup,external_speedup,our_added_bytes,external_added_bytes,external_partition_added_bytes,external_spill_added_bytes,external_method,external_tasks,external_candidate_count,external_search_seconds,external_final_seconds
case_036,5,206700,187182,19518,9.44267053701016,4.506579583938074,4.976493466252097,1004544,4608,4608,0,component_round_robin,5,3,1.5007504130007874,0.6410885459990823
case_037,1,210001,210001,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.13965726000242284,0.0
case_037,2,129217,105374,23843,18.45190648289312,1.6251808972503619,1.992910964754114,3848192,204800,204800,0,component_round_robin,2,3,0.25589839199892594,0.0
case_037,3,95365,74038,21327,22.363550568866984,2.2020762334189694,2.836394824279424,3731456,1064960,1064960,0,component_round_robin,3,3,0.40263247399707325,0.0
case_037,4,80538,53320,27218,33.795227097767516,2.6074772157242543,3.938503375843961,3717120,614400,614400,0,component_round_robin,4,2,0.13639304900061688,0.0
case_037,5,75093,43800,31293,41.67232631536894,2.7965456167685403,4.794543378995434,3731456,1925120,1925120,0,component_round_robin,5,2,0.223757943000237,0.0
case_038,1,1364555,1364555,0,0.0,1.0,1.0,5627904,5627904,0,5627904,official_singlecore,1,1,10.481906820001313,0.0
case_038,2,734652,674500,60152,8.187822261424456,1.8574168449823862,2.0230615270570795,10359372,6790656,2517504,4273152,component_lpt,2,5,13.60774864600171,12.381256766999286
case_038,3,514914,452248,62666,12.170187642985042,2.650063894164851,3.0172714970547134,10418764,8097792,4936704,3161088,component_lpt,3,5,13.872634724997624,12.459037492000789
case_038,4,413457,339624,73833,17.857479737917124,3.3003552969232595,4.017840317527619,10596940,9295872,6514176,2781696,component_lpt,4,5,13.523521316001279,11.124377059997641
case_038,5,359513,275133,84380,23.47063944836487,3.795565111692762,4.959619529463932,11026508,9676800,8567808,1108992,component_lpt,5,5,14.266667785999744,11.060606351002207
case_039,1,1435262,1435262,0,0.0,1.0,1.0,7929856,7929856,0,7929856,official_singlecore,1,1,9.31398392200208,0.0
case_039,2,841140,698008,143132,17.01643008298262,1.7063295051953302,2.056225716610698,22433792,18210816,18210816,0,component_batches,24,3,5.840597643997171,0.0
case_039,3,649664,485565,164099,25.259056989459168,2.209237390404886,2.9558596686334475,22781952,14323712,8404992,5918720,component_round_robin,3,3,5.66066730500097,11.036624511998525
case_039,4,564871,395323,169548,30.015348637122457,2.5408668527858573,3.6306058590064327,24850432,17604608,12607488,4997120,component_round_robin,4,3,6.4874371890000475,9.055688888998702
case_039,5,511084,431161,79923,15.637938186286403,2.808270264770566,3.3288307615948565,24543232,20480000,16809984,3670016,component_round_robin,5,3,6.633502104003128,10.51654389900068
case_040,1,253454,253454,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,1.6821296620000794,0.0
case_040,2,178282,137746,40536,22.737012149291573,1.4216466048170875,1.8400098732449581,4018142,53760,53760,0,component_lpt,2,5,6.048368850999395,0.0
case_040,3,145657,110105,35552,24.40802707731177,1.7400742841058103,2.301929975932065,4050912,0,0,0,component_lpt,3,7,10.328348568004003,0.0
case_040,4,142257,101582,40675,28.592617586480806,1.7816627652769284,2.4950680238624954,4018142,2346940,2346940,0,window16_heft,119,8,11.184838401004527,0.0
case_040,5,142985,95090,47895,33.496520614050425,1.7725915305801307,2.6654117152171626,4050916,2346940,2346940,0,window16_heft,119,8,10.920422537998093,0.0
case_041,1,6003957,6003957,0,0.0,1.0,1.0,30898176,30898176,0,30898176,official_singlecore,1,1,143.07463202099825,0.0
case_041,2,3193650,2982987,210663,6.596308299281387,1.8799671222582313,2.0127332100341033,51146792,39266304,39266304,0,component_batches,72,4,38.14407433099768,0.0
case_041,3,2203713,1991992,211721,9.60746703404663,2.724473195919795,3.014046743159611,51946536,34879488,9787392,25092096,component_pipe_balance,3,4,39.597663711003406,134.9750819940018
case_041,4,1715731,1490603,225128,13.121404229450887,3.4993579995931765,4.027871270888358,51844136,39164928,14349312,24815616,component_pipe_balance,4,4,37.349795417005225,127.68960320399856
case_041,5,1429226,1196379,232847,16.29182508574571,4.200845072787649,5.018440644645217,53646376,40630272,18020352,22609920,component_pipe_balance,5,4,35.95716123499733,139.85565249100182
case_042,1,1686740,1686740,0,0.0,1.0,1.0,6629376,6629376,0,6629376,official_singlecore,1,1,7.368941019998601,0.0
case_042,2,931399,840111,91288,9.801170067822705,1.8109746735824281,2.007758498579354,20434744,7262496,2052384,5210112,component_pipe_balance,2,5,10.014727069999935,7.326056048001192
case_042,3,660021,562007,98014,14.85013355635654,2.5555853525872663,3.0012793434957215,20477752,8334912,3951168,4383744,component_lpt,3,5,9.828682225997909,6.537046660003398
case_042,4,543908,425650,118258,21.742279944402362,3.101149459099701,3.9627393398331963,23795128,8553312,5619552,2933760,component_lpt,4,5,9.023696795000433,6.239935395999055
case_042,5,477497,342520,134977,28.267612152537083,3.53246198405435,4.924500759079762,23795128,10187616,7253856,2933760,component_lpt,5,5,9.81964975200026,6.0406613029990694
case_043,1,677656,677656,0,0.0,1.0,1.0,49160,49160,0,49160,official_singlecore,1,1,13.690074004000053,0.0
case_043,2,437116,353851,83265,19.04871933308321,1.5502887105482297,1.9150885542219749,9046748,506880,506880,0,component_lpt,2,5,26.72539505399982,14.83004080200044
case_043,3,343054,268777,74277,21.6516933194191,1.9753624793764246,2.521257399256633,11212820,141320,92160,49160,component_lpt,3,8,80.24908587100072,13.688315882998722
case_043,4,294918,254894,40024,13.571229969008334,2.2977776873571636,2.658579644871986,11235348,6476956,6426268,50688,window16_heft,234,8,79.01643691199934,0.0
case_043,5,294404,232508,61896,21.02417086724365,2.301789377861714,2.9145491768025185,13144938,6476956,6426268,50688,window16_heft,234,8,79.50239203600358,0.0
case_044,1,154407,154407,0,0.0,1.0,1.0,4438112,4438112,0,4438112,official_singlecore,1,1,0.4331639150004776,0.0
case_044,2,146270,131105,15165,10.367812948656594,1.0556299993163327,1.1777354029213225,6398976,4672992,930400,3742592,component_round_robin,2,3,0.5048498429969186,0.0
case_044,3,143812,123553,20259,14.087141545907157,1.0736725725252414,1.2497227910289512,5510560,5161216,1860800,3300416,component_round_robin,3,3,0.4399606840015622,0.0
case_044,4,143812,124268,19544,13.589964676104914,1.0736725725252414,1.2425322689670713,5510560,5678624,2791200,2887424,component_round_robin,4,3,0.41836252600478474,0.0
case_044,5,143812,132892,10920,7.593246738797875,1.0736725725252414,1.161898383649881,5510560,6196032,3721600,2474432,component_round_robin,5,3,0.48005657799876644,0.0
case_045,1,125614,125614,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.38634022399855894,0.0
case_045,2,65817,63059,2758,4.190406733822568,1.9085342692617409,1.99200748505368,348160,0,0,0,component_lpt,2,4,0.898559988996567,0.0
case_045,3,48646,42601,6045,12.426509887760556,2.582206142334416,2.94861622966597,323584,0,0,0,component_lpt,3,4,0.6868164499974228,0.0
case_045,4,37337,31878,5459,14.620885448750569,3.3643302889894744,3.940460505677897,303104,0,0,0,component_lpt,4,4,0.5750889869996172,0.0
case_045,5,33313,26164,7149,21.460090655299734,3.770720139284964,4.801024308209754,557056,0,0,0,component_lpt,5,4,0.5411520029992971,0.0
case_046,1,276455,276455,0,0.0,1.0,1.0,3176288,3176288,0,3176288,official_singlecore,1,1,0.22249640400332282,0.0
case_046,2,152419,160984,-8565,-5.6193781615152965,1.81378305854257,1.7172824628534513,5255872,4513952,2791200,1722752,component_batches,4,3,0.3805990830041992,0.0
case_046,3,152587,142176,10411,6.822992784444284,1.8117860630328928,1.9444561670042764,5924000,4021280,1860800,2160480,component_round_robin,3,3,0.3030151009988913,0.0
case_046,4,157369,124612,32757,20.81540837140733,1.7567309953040307,2.218526305652746,6977824,4513952,2791200,1722752,component_round_robin,4,2,0.1466948900015268,0.0
case_046,5,111389,131039,-19650,-17.640880158723032,2.4818877986156624,2.10971542823129,4672800,5013664,3721600,1292064,component_round_robin,5,2,0.1556675460014958,0.0
case_047,1,326508,326508,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,30.41111912300039,0.0
case_047,2,276535,244217,32318,11.686766593740394,1.180711302366789,1.3369585245908353,4380996,2487908,2487908,0,window16_heft,226,3,123.80947423699763,0.0
case_047,3,241969,209006,32963,13.622819452078572,1.3493794659646483,1.5621943867640165,5051902,2487908,2487908,0,window16_heft,226,3,120.62610429499546,0.0
case_047,4,225654,192435,33219,14.721210348586775,1.446940891807812,1.6967183724374464,5078720,2487908,2487908,0,window16_heft,226,3,108.60920993299806,0.0
case_047,5,222583,181515,41068,18.450645377230067,1.4669044805757852,1.798793488141476,5064318,2487908,2487908,0,window16_heft,226,3,112.20622514700153,0.0
case_048,1,222220,222220,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.6102021999977296,0.0
case_048,2,197496,175656,21840,11.058451816745656,1.1251873455664925,1.265086305050781,1716280,724702,724702,0,window16_heft,106,5,3.6426886699991883,0.0
case_048,3,197613,150457,47156,23.86280254841534,1.1245211600451388,1.4769668410243457,1716280,1110490,1110490,0,window8_heft,179,5,3.8392141409967735,0.0
case_048,4,197613,150287,47326,23.948829277426082,1.1245211600451388,1.4786375401731353,1716280,1110490,1110490,0,window8_heft,179,5,3.3111325609970663,0.0
case_048,5,197613,150430,47183,23.87646561714057,1.1245211600451388,1.4772319351193246,1716280,1110490,1110490,0,window8_heft,179,5,3.7427675559993077,0.0
case_049,1,196276,196276,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,3.3934616209990054,0.0
case_049,2,156968,147135,9833,6.264334131797564,1.250420467866062,1.3339857953580045,2635492,1425172,1425172,0,window16_heft,113,7,17.34356366299471,0.0
case_049,3,132866,122602,10264,7.725076392756612,1.4772477533755815,1.6009200502438785,4012736,1425172,1425172,0,window16_heft,113,8,18.784987285998795,0.0
case_049,4,123251,114723,8528,6.919213637211868,1.5924901217840017,1.7108687882987719,4012736,1425172,1425172,0,window16_heft,113,8,18.61049018700578,0.0
case_049,5,117489,111533,5956,5.069410753347122,1.670590438253794,1.7598020316856895,4013760,1425172,1425172,0,window16_heft,113,8,18.722038531996077,0.0
case_050,1,149690,149690,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,3.39128610699845,0.0
case_050,2,115543,106716,8827,7.63958006975758,1.2955349956293327,1.4026950035608532,2598688,1078840,1078840,0,window16_heft,125,7,21.32666892899215,0.0
case_050,3,104366,85788,18578,17.80081635781768,1.4342793630109423,1.7448827341819368,3416202,1078840,1078840,0,window16_heft,125,8,22.414698098997178,0.0
case_050,4,98003,77332,20671,21.0922114629144,1.5274022223809476,1.9356799255159571,3448972,1078840,1078840,0,window16_heft,125,8,21.883880005992978,0.0
case_050,5,99382,74892,24490,24.6422893481717,1.506208367712463,1.998744859264007,3424394,1078840,1078840,0,window16_heft,125,8,22.091368602999864,0.0
case_051,1,607628,607628,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.327921176001837,0.0
case_051,2,429872,425966,3906,0.9086425726727956,1.4135091376037519,1.426470657282506,10225204,9045718,9045718,0,window4_heft,312,5,2.4958078419949743,0.0
case_051,3,352843,370560,-17717,-5.021213400861006,1.7220916951732073,1.6397560449050086,10225204,9045718,9045718,0,window4_heft,312,5,1.5296061310036748,0.0
case_051,4,336378,333358,3020,0.8977994993727295,1.8063844841220293,1.8227491165653742,10225204,9045718,9045718,0,window4_heft,312,5,1.6774692550061445,0.0
case_051,5,328989,317741,11248,3.4189592965114337,1.8469553693284577,1.9123374068817056,10225204,9045718,9045718,0,window4_heft,312,5,1.5157702140058973,0.0
case_052,1,180301,180301,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.25594809600079316,0.0
case_052,2,102068,90903,11165,10.93878590743426,1.7664792099384723,1.9834438907406797,1106430,102912,102912,0,component_lpt,2,5,1.3628620130002673,0.0
case_052,3,69095,60160,8935,12.93147116289167,2.6094652290324913,2.99702460106383,1106430,181248,181248,0,component_lpt,3,5,1.104694253004709,0.0
case_052,4,55828,45777,10051,18.00351078311958,3.2295801389983523,3.9386809970072307,1087998,254976,254976,0,component_lpt,4,5,2.2778843000050983,0.0
case_052,5,56150,37846,18304,32.59839715048976,3.211059661620659,4.76407017914707,1101822,333312,333312,0,component_lpt,5,5,1.3103149859998666,0.0
case_053,1,1472686,1472686,0,0.0,1.0,1.0,5405536,5405536,0,5405536,official_singlecore,1,1,22.573694037000678,0.0
case_053,2,827162,770903,56259,6.801448809302168,1.780408190898518,1.9103389142343459,14142054,8248608,5864448,2384160,component_batches,10,4,50.98218082299354,0.0
case_053,3,631866,546106,85760,13.572497966340965,2.3306935331225294,2.6967035703691224,18095268,5882944,1114624,4768320,component_pipe_balance,3,5,85.70798725200075,24.772537455999554
case_053,4,538539,492232,46307,8.598634453586463,2.734594894705862,2.991853434965626,20267908,6360992,2069504,4291488,component_pipe_balance,4,5,87.5564773699989,23.97738823200052
case_053,5,474708,492699,-17991,-3.789908743901514,3.102298676238867,2.9890176355137723,20272004,6918912,3104256,3814656,component_pipe_balance,5,5,83.75631697599965,22.336233187998005
case_054,1,815051,815051,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,40.85700124499999,0.0
case_054,2,510200,517960,-7760,-1.5209721677773422,1.597512740101921,1.5735790408525754,6569360,49152,49152,0,component_pipe_balance,2,5,190.86732189600298,41.97909574499863
case_054,3,402111,406980,-4869,-1.210859687996598,2.0269303749462213,2.0026807214113718,6732340,6449034,6003082,445952,window16_heft,253,5,189.65788679299658,0.0
case_054,4,362394,351079,11315,3.1222923116828647,2.2490742120454534,2.3215601047057786,11175330,6449034,6003082,445952,window16_heft,253,5,180.48666094700093,0.0
case_054,5,333071,319320,13751,4.12854916819537,2.447078851055781,2.5524583489916073,11208098,6449034,6003082,445952,window16_heft,253,5,180.64379017300234,0.0
case_055,1,118835,118835,0,0.0,1.0,1.0,69632,69632,0,69632,official_singlecore,1,1,0.35331845300243003,0.0
case_055,2,67319,58472,8847,13.141906445431454,1.7652520090910442,2.032340265426187,841690,57856,57856,0,component_batches,6,5,1.3179575050053245,0.0
case_055,3,46854,42047,4807,10.259529602595297,2.5362829214154607,2.8262420624539204,841690,115712,115712,0,component_lpt,3,5,1.1809365840017563,0.0
case_055,4,43548,31367,12181,27.971433820152477,2.7288279599522367,3.788535722255874,1231458,115712,115712,0,component_pipe_balance,4,5,1.4059509390026506,0.0
case_055,5,37477,25570,11907,31.771486511727193,3.1708781385916693,4.647438404380133,1236058,173568,173568,0,component_lpt,5,5,1.221294394999859,0.0
case_056,1,277285,277285,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,9.889396858001419,0.0
case_056,2,231882,217904,13978,6.028065999085742,1.1958021752443053,1.272509912622072,4095676,2871960,2871960,0,window16_heft,178,7,53.04911256999185,0.0
case_056,3,199699,185223,14476,7.248909608961487,1.3885147146455414,1.4970333057989558,6006214,2871960,2871960,0,window16_heft,178,7,52.279211883000244,0.0
case_056,4,189615,172573,17042,8.987685573398728,1.462357935817314,1.6067693092198663,6006214,2871960,2871960,0,window16_heft,178,8,56.04121191300146,0.0
case_056,5,186638,162534,24104,12.914840493361481,1.4856835156827655,1.7060122805074631,6006214,2871960,2871960,0,window16_heft,178,8,56.47750795100001,0.0
case_057,1,59726,59726,0,0.0,1.0,1.0,94216,94216,0,94216,official_singlecore,1,1,0.16595337499893503,0.0
case_057,2,34504,30183,4321,12.52318571759796,1.730987711569673,1.9787960109995693,671380,22304,14112,8192,component_lpt,2,5,0.583765666000545,0.0
case_057,3,24898,20705,4193,16.840710097196563,2.398827215037352,2.884617242212026,663192,14112,14112,0,component_lpt,3,5,0.6420863599996665,0.0
case_057,4,22296,16485,5811,26.06297093649085,2.6787764621456764,3.6230512587200487,671384,28224,28224,0,component_lpt,4,5,0.7628830050016404,0.0
case_057,5,22616,14028,8588,37.97311637778564,2.6408737177219668,4.257627601938979,857806,14112,14112,0,component_lpt,5,4,0.4078206640042481,0.0
case_058,1,4539717,4539717,0,0.0,1.0,1.0,28696576,28696576,0,28696576,official_singlecore,1,1,151.6360656020006,0.0
case_058,2,2658985,2217447,441538,16.605509245069076,1.70731200063182,2.047271930287398,77066240,55418880,55418880,0,component_batches,86,3,25.84276978699927,0.0
case_058,3,1910788,1554831,355957,18.628806544734424,2.3758349958237126,2.9197494775959574,75853824,30400512,9191424,21209088,component_round_robin,3,3,23.603732165996917,40.879710430999694
case_058,4,1624923,1154519,470404,28.949310213468575,2.7938043833461648,3.9321284448328697,75767808,42622976,19869696,22753280,component_round_robin,4,3,24.93289375799941,125.66393419399901
case_058,5,1524911,1004819,520092,34.10638391355299,2.9770373484091857,4.517945022934478,77762560,32104448,18382848,13721600,component_round_robin,5,3,18.975872359998903,21.694797009000467
case_059,1,829473,829473,0,0.0,1.0,1.0,1691648,1691648,0,1691648,official_singlecore,1,1,2.049006064000423,0.0
case_059,2,387674,369318,18356,4.734906132472129,2.1396147278383384,2.2459587672412393,12056576,360448,360448,0,component_round_robin,2,3,1.426209404002293,0.0
case_059,3,263398,256853,6545,2.484832838518136,3.149124139135453,3.229368549325879,12072960,6172672,6172672,0,component_batches,15,3,2.2644423369965807,0.0
case_059,4,230764,185216,45548,19.737914059385346,3.594464474528089,4.478408992743607,12089344,1081344,1081344,0,component_round_robin,4,3,1.136894271003257,0.0
case_059,5,230764,150782,79982,34.659652285451806,3.594464474528089,5.501140719714555,12089344,4325376,4325376,0,component_round_robin,5,3,2.181138190004276,0.0
case_060,1,888789,888789,0,0.0,1.0,1.0,2068520,2068520,0,2068520,official_singlecore,1,1,7.098481903998618,0.0
case_060,2,475066,441525,33541,7.0602821502696465,1.870874783714263,2.012998131476134,8605406,2746508,1208448,1538060,component_lpt,2,5,11.039559005996125,8.567937559997517
case_060,3,347738,295983,51755,14.883331703753976,2.555915660641057,3.0028380008311286,13293140,3159296,2324736,834560,component_lpt,3,5,10.934762922996015,8.152402112002164
case_060,4,287298,223107,64191,22.343002735835267,3.093613599816219,3.9836894404926784,9249456,3960200,2949504,1010696,component_lpt,4,5,12.31797812500372,7.680929496000317
case_060,5,264465,180081,84384,31.907435766547557,3.3607055754069535,4.935495693604545,8681136,3733888,3563904,169984,component_lpt,5,5,11.56543611899906,6.790934718002973
case_061,1,77191,77191,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.3446107320014562,0.0
case_061,2,54640,39298,15342,28.078330893118594,1.4127196193265008,1.9642475444042953,840662,34560,34560,0,component_pipe_balance,2,5,1.1213434199999028,0.0
case_061,3,38026,28342,9684,25.466785883342975,2.0299531899226846,2.723555147837132,837462,43008,43008,0,component_pipe_balance,3,5,1.2323511989998224,0.0
case_061,4,30297,24024,6273,20.705020299039507,2.5478100141928244,3.213078588078588,840662,70656,70656,0,component_lpt,4,5,1.4349453919967345,0.0
case_061,5,27573,22283,5290,19.185435027019185,2.7995140173357993,3.46412063007674,848854,82944,82944,0,component_lpt,5,5,1.8959297319997859,0.0
case_062,1,2854809,2854809,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,93.29157848699833,0.0
case_062,2,1463796,1432564,31232,2.1336306425212257,1.9502779075772854,1.9927968314155597,3431424,52224,52224,0,window16_heft,18,3,86.49239452599795,0.0
case_062,3,982412,1007579,-25167,-2.5617561674735243,2.9059182909003556,2.83333515287635,3469824,52224,52224,0,window16_heft,18,3,77.49606206099998,0.0
case_062,4,744188,756603,-12415,-1.6682612458142296,3.83613952388375,3.77319281049639,3511296,52224,52224,0,window16_heft,18,3,74.90169576899643,0.0
case_062,5,605685,673310,-67625,-11.165044536351404,4.71335595235147,4.239962275920453,3469824,52224,52224,0,window16_heft,18,3,74.94751278000331,0.0
case_063,1,1070397,1070397,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,13.198418071999185,0.0
case_063,2,552512,538695,13817,2.5007601644851154,1.9373280580331287,1.9870186283518503,1903104,36864,36864,0,window16_heft,13,5,23.024362657000893,0.0
case_063,3,371366,360020,11346,3.055206992562593,2.882323637597411,2.973159824454197,1903104,36864,36864,0,window16_heft,13,5,23.52439110799969,0.0
case_063,4,283231,337110,-53879,-19.022988302834083,3.7792367360917414,3.1752158049301413,1915392,36864,36864,0,window16_heft,13,5,22.805613239001104,0.0
case_063,5,229053,337213,-108160,-47.22051228318337,4.673141150738039,3.1742459513719816,1920000,36864,36864,0,window16_heft,13,5,22.348791559998062,0.0
case_064,1,19116,19116,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.13590543800091837,0.0
case_064,2,19089,19116,-27,-0.14144271570014144,1.0014144271570014,1.0,17994,0,0,0,component_round_robin,1,5,1.0823472230040352,0.0
case_064,3,19089,17462,1627,8.523233275708524,1.0014144271570014,1.0947199633489864,17994,104006,104006,0,window16_heft,37,5,1.1882747809977445,0.0
case_064,4,19076,16917,2159,11.317886349339485,1.0020968756552737,1.1299875864514985,15692,104006,104006,0,window16_heft,37,5,1.1776199249943602,0.0
case_064,5,19083,16917,2166,11.350416601163339,1.0017292878478228,1.1299875864514985,7366,104006,104006,0,window16_heft,37,5,1.1430668589964625,0.0
case_065,1,53068,53068,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.12286631299866713,0.0
case_065,2,28757,26802,1955,6.798344750843273,1.8453941648989811,1.9800014924259384,100936,13968,13968,0,component_lpt,2,5,0.7158866640020278,0.0
case_065,3,22795,17851,4944,21.68896687870147,2.328054397894275,2.972830653744888,443572,27936,27936,0,component_round_robin,3,5,0.7100460900001053,0.0
case_065,4,18606,13800,4806,25.83037729764592,2.852198215629367,3.8455072463768114,452788,41904,41904,0,component_lpt,4,4,0.45574273300371715,0.0
case_065,5,18100,10984,7116,39.31491712707182,2.9319337016574587,4.8313911143481425,452788,55872,55872,0,component_lpt,5,4,0.3417778850016475,0.0
case_066,1,359070,359070,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,5.79389939000248,0.0
case_066,2,242005,224303,17702,7.31472490237805,1.4837296750067148,1.6008256688497255,4846614,2359826,2359826,0,window16_heft,138,7,31.85287043100834,0.0
case_066,3,176353,186195,-9842,-5.580852041076704,2.03608671244606,1.9284620961894787,4877334,2359826,2359826,0,window16_heft,138,7,29.991405662000034,0.0
case_066,4,162001,160861,1140,0.7036993598804946,2.216467799581484,2.2321756050254566,5725374,3394350,3394350,0,window8_heft,290,8,32.75574236000102,0.0
case_066,5,140194,150435,-10241,-7.304877526855643,2.5612365721785526,2.386878053644431,5725374,3394350,3394350,0,window8_heft,290,8,32.750353262992576,0.0
case_067,1,63834834,63834834,0,0.0,1.0,1.0,264449408,264449408,0,264449408,official_singlecore,1,1,26.37751595899681,0.0
case_067,2,32203165,33768704,-1565539,-4.86144451950608,1.9822534213640182,1.890354868223548,262601984,264024576,3721600,260302976,component_round_robin,2,3,9.410420405001787,15.200074563999806
case_067,3,21585693,23568859,-1983166,-9.18740945681012,2.957275172958311,2.7084397254869232,247821184,263599744,7443200,256156544,component_round_robin,3,3,8.44978312800231,9.528217905997735
case_067,4,16358776,18473155,-2114379,-12.925044025298714,3.902176666518326,3.4555458447677183,262601984,263174912,11164800,252010112,component_round_robin,4,3,8.020261872003175,6.940860355000041
case_067,5,13455316,15931687,-2476371,-18.40440610982306,4.744209203262116,4.006784341168641,262606080,262750080,14886400,247863680,component_round_robin,5,3,8.172083139001188,6.163124646001961
case_068,1,362095,362095,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,5.5646813879975525,0.0
case_068,2,243395,248296,-4901,-2.0135992933297726,1.48768462786828,1.4583199084963108,4401532,2523976,2523976,0,window16_heft,156,7,25.272117429994978,0.0
case_068,3,224168,213549,10619,4.73707219585311,1.6152840726597908,1.695606160646971,4401532,2523976,2523976,0,window16_heft,156,8,26.330300172001444,0.0
case_068,4,225518,184479,41039,18.197660497166524,1.6056146294309102,1.9627979336401433,4426108,2523976,2523976,0,window16_heft,156,8,27.280489194006805,0.0
case_068,5,226325,177749,48576,21.462940461725395,1.5998895393792114,2.037114132850255,4426684,2523976,2523976,0,window16_heft,156,8,27.19559195599868,0.0
case_069,1,25144,25144,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.14777193199915928,0.0
case_069,2,21862,19207,2655,12.144360076845668,1.1501235019668832,1.3091060550840838,514378,351116,351116,0,window16_heft,15,5,1.1923784159989737,0.0
case_069,3,21862,16983,4879,22.317262830482115,1.1501235019668832,1.480539362892304,514378,351116,351116,0,window16_heft,15,5,1.2753433249999944,0.0
case_069,4,21862,16296,5566,25.45970176562071,1.1501235019668832,1.5429553264604812,514378,351116,351116,0,window16_heft,15,5,1.214994106998347,0.0
case_069,5,24830,15746,9084,36.58477648006444,1.0126459927507048,1.5968499936491807,71044,351116,351116,0,window16_heft,15,5,1.2834677080027177,0.0
case_070,1,117300,117300,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.26106730999890715,0.0
case_070,2,66479,58498,7981,12.00529490515802,1.7644669745333112,2.005196758863551,447850,129536,129536,0,component_pipe_balance,2,5,1.936085653000191,0.0
case_070,3,60156,39333,20823,34.615000997406746,1.9499301815280272,2.9822286629547707,1611692,259072,259072,0,component_lpt,3,5,2.214585204994364,0.0
case_070,4,48767,30080,18687,38.31894518834458,2.405315069616749,3.8996010638297873,1611692,333312,333312,0,component_lpt,4,5,2.9748631860056776,0.0
case_070,5,44868,25374,19494,43.44744584113399,2.614335383792458,4.622842279498699,1611692,449024,449024,0,component_lpt,5,5,1.9292890619981335,0.0
case_071,1,18919,18919,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.09860601099717314,0.0
case_071,2,18901,14826,4075,21.55970583567007,1.0009523305645205,1.2760690678537705,93316,249642,249642,0,window16_heft,13,5,0.8078303550028068,0.0
case_071,3,18757,13216,5541,29.540971370688275,1.0086367756037746,1.431522397094431,57220,249642,249642,0,window16_heft,13,5,0.7386733130006178,0.0
case_071,4,18449,12853,5596,30.332267331562687,1.0254756355358015,1.4719520734458882,155940,249642,249642,0,window16_heft,13,5,0.8047113480024564,0.0
case_071,5,18757,12502,6255,33.34755024790745,1.0086367756037746,1.5132778755399137,57220,249642,249642,0,window16_heft,13,5,0.8176113530025759,0.0
case_072,1,23897828,23897828,0,0.0,1.0,1.0,108613680,108613680,0,108613680,official_singlecore,1,1,693.9521748429979,0.0
case_072,2,12769723,11610962,1158761,9.074284540079686,1.8714445097986856,2.0582125753232163,208949012,114461472,112882008,1579464,component_batches,100,4,78.93843198499962,0.0
case_072,3,8956496,7835724,1120772,12.513509747561994,2.6682117649580817,3.0498557631687895,208995092,115133216,113258840,1874376,component_batches,100,4,77.74257686299825,0.0
case_072,4,7126265,5885879,1240386,17.405836016482688,3.3534857320068787,4.060196956138582,209781524,118934304,116838744,2095560,component_batches,101,4,81.29014473600182,0.0
case_072,5,6027316,4785281,1242035,20.606767589421228,3.964920372517386,4.994028145891537,210879252,121807536,120627888,1179648,component_batches,101,4,79.2202832199946,0.0
case_073,1,10081626,10081626,0,0.0,1.0,1.0,141570432,141570432,0,141570432,official_singlecore,1,1,7.836033845000202,0.0
case_073,2,5168597,5980423,-811826,-15.70689299243102,1.9505536995823045,1.6857713910872192,124388224,141121024,3721600,137399424,component_round_robin,2,3,4.026078143997438,4.4146917649995885
case_073,3,3836078,4515227,-679149,-17.70425418878344,2.6281076662153375,2.232806013961203,131784832,140671616,7443200,133228416,component_round_robin,3,3,3.643288979001227,2.6536431630011066
case_073,4,3249411,3903787,-654376,-20.138295832690908,3.1026010560067654,2.5825246100773427,131636352,140222208,11164800,129057408,component_round_robin,4,3,3.687833800999215,2.256763277000573
