case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_079,1,2,component_pipe_balance,15446486,31052251,2.010311665708304,9351168,41132032,31780864,3649536,28131328,0.0,0,0,0,0,41132032,524288,0,99.55683919996955,0.0,,2,2,ok,b2fa6884a3661e6a795a4dcd394af026930210b62c7fa8025c9be2ac76867451,False
case_079,1,2,component_batches,14772668,31052251,2.102006963129477,9351168,66797568,57446400,57446400,0,0.0,0,0,0,0,66797568,292864,0,8.028623700025491,0.0,,96,96,ok,44d9b02943f36a2a331ce591a0475d70fba3b511d73e4b2189a48cff0ebd60ea,False
case_079,1,2,scene_a_peft,14881051,31052251,2.0866974382387373,9351168,101203968,91852800,91852800,0,0.0,0,0,0,0,101203968,96256,0,12.613818300014827,0.0,,302,302,ok,a8361775029032f53b08f448748fc13bd319978b6e1e29a552a9a249f6833673,False
case_079,1,2,scene_a_spine,14902228,31052251,2.083732110393157,9351168,101203968,91852800,91852800,0,0.0,0,0,0,0,101203968,96256,0,11.820183900010306,0.0,,302,302,ok,2ddc0706d2fc77d86d0bd2a8b0f94d6543e73460115acaa774cc88202bcfb41e,False
case_079,1,2,whole_graph,31052251,31052251,1.0,9351168,41799680,32448512,0,32448512,0.0,0,0,0,0,41799680,524288,0,0.0,0.0,,1,1,ok,5f5ec882a083bd750ab6284c29722871c2e976498a30b387aa087694bfcf3d13,True
case_079,1,3,component_pipe_balance,10181692,31052251,3.049812447675691,9351168,49311744,39960576,11624448,28336128,0.0,0,0,0,0,49311744,524288,0,144.3584149000235,0.0,,3,3,ok,6f951dae77f2e80f4ee2e8cd8cf794336c1e522d032064212e862bb148ce9ebb,False
case_079,1,3,component_batches,9860476,31052251,3.1491634886591684,9351168,69230592,59879424,59879424,0,0.0,0,0,0,0,69230592,292864,0,7.676277699996717,0.0,,96,96,ok,3b22ec8c3bfc73bb266470291e2e0b04d94c6e6e85f8e8ac047906a52413210e,False
case_079,1,3,scene_a_peft,9928244,31052251,3.1276679944610546,9351168,101203968,91852800,91852800,0,0.0,0,0,0,0,101203968,96256,0,12.56324799999129,0.0,,302,302,ok,a71078a73abbfb868f3822a39c180a69c3f505f722545dcebb7dc0cba079bdb9,False
case_079,1,3,scene_a_spine,9973743,31052251,3.1133999542599002,9351168,101203968,91852800,91852800,0,0.0,0,0,0,0,101203968,96256,0,9.779081300017424,0.0,,302,302,ok,7c87939e20aa80ee0a2c275369f2e3e6b870042ac90d355b549c2d3470c8c277,False
case_079,1,3,whole_graph,31052251,31052251,1.0,9351168,41799680,32448512,0,32448512,0.0,0,0,0,0,41799680,524288,0,0.0,0.0,,1,1,ok,f7f2efd9911f58e40a3f6f6a99b440de9ac268fd7852c6b63bce77b9ef3911e9,True
