case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_088,1,2,component_round_robin,224699,243623,1.0842193334193744,1829798,1903526,73728,73728,0,0.0,0,0,0,0,1903526,162048,36864,2.2760643999790773,0.0,,2,2,ok,6098445d248dd1bf08cbdf13e404fa9adfc0112f030376dcce324accde160386,False
case_088,1,2,component_lpt,202290,243623,1.2043254733303672,1829798,1829798,0,0,0,0.0,0,0,0,0,1829798,162048,36864,2.3165734999929555,0.0,,2,2,ok,2495344aa881a4e1d604ae966ddb83e9462e98d3c843e847067cdb9efc2afa9a,False
case_088,1,2,chain_heft,381229,243623,0.6390463474709427,1829798,8870128,7040330,7040330,0,0.0,0,0,0,0,8870128,43008,12288,112.57708969997475,0.0,,2283,2283,ok,952d25e496de9b95be365a5fcf6fe3a8c3e8d2b7a4cd63fad78788999e732797,False
case_088,1,2,window8_heft,191350,243623,1.2731800365821793,1829798,4569826,2740028,2740028,0,0.0,0,0,0,0,4569826,43008,30272,13.863615999987815,0.0,,217,217,ok,09aa87caa22c8dd9446158025fbc5af0cf350e566598ac510d7829a869977a15,False
case_088,1,2,window10_heft,187870,243623,1.296763719593336,1829798,4061940,2232142,2232142,0,0.0,0,0,0,0,4061940,43008,30272,10.477037699951325,0.0,,175,175,ok,e87ec4bf8188cac9def70f94e1fcc08afde1da97e21cb4b7b4dd2b88de269e92,False
case_088,1,2,window16_heft,171347,243623,1.421810711596935,1829798,3795328,1965530,1965530,0,0.0,0,0,0,0,3795328,43008,41024,16.248360799974762,0.0,,105,105,ok,ea9e261ed2a2dc2e29924df6a878d0d956295a69604f31f70c2574bc825211cc,False
case_088,1,2,component_pipe_lpt,202726,243623,1.2017353472174266,1829798,2050982,221184,221184,0,0.0,0,0,0,0,2050982,162048,36864,28.396256799984258,0.0,,31,31,ok,9547a225390cf810cba2fef9a4c50c9081c3fd54f97b3916eb0a5e53201387a2,False
case_088,1,2,component_comm,209094,243623,1.165136254507542,1829798,2050982,221184,221184,0,0.0,0,0,0,0,2050982,162048,36864,21.340308299986646,0.0,,31,31,ok,ae802b040a9135af7748f652948c9ac98bf58e990df82c06faea7fd73b26998a,False
case_088,1,2,pipe_lane_pack,386328,243623,0.630611811724752,1829798,8870128,7040330,7040330,0,0.0,0,0,0,0,8870128,43008,12288,99.33477440004935,0.0,,2283,2283,ok,1b9569206c5d3142293f6a1def4a2affe8814f2a6d5759b0be3602530ef2391c,False
case_088,1,2,window2_heft,290977,243623,0.8372586149420744,1829798,7725236,5895438,5895438,0,0.0,0,0,0,0,7725236,43008,16384,59.768484300002456,0.0,,1363,1363,ok,37b2d8e467d013d20041a382de9920ad47c407c8a5d2a319d334079634f9a5da,False
case_088,1,2,window12_heft,179634,243623,1.3562187559148045,1829798,4086952,2257154,2257154,0,0.0,0,0,0,0,4086952,43008,30272,12.576661799976137,0.0,,148,148,ok,ab9ff5eee61408511419f46f0358fae4d6c22585381f8f32a55bcef169213798,False
case_088,1,2,window4_heft,215512,243623,1.130438212257322,1829798,5663844,3834046,3834046,0,0.0,0,0,0,0,5663844,43008,20480,25.131179499963764,0.0,,496,496,ok,0ecfc5445ec9b51f39f5e8aa3c75937dc9d236a93eb68eb1ecd4c0dfc93394be,False
case_088,1,2,whole_graph,243623,243623,1.0,1829798,1829798,0,0,0,0.0,0,0,0,0,1829798,162048,36864,0.0,0.0,,1,1,ok,0429cb0d98c2134dddc1c72f63a600b9a50283bd2959c762c06acce9d03d9173,True
case_088,1,3,component_round_robin,214296,243623,1.136852764400642,1829798,1977254,147456,147456,0,0.0,0,0,0,0,1977254,162048,36864,1.5740132000064477,0.0,,3,3,ok,63a6dd7b076bc485ff46e0f3609b240ab87bdc4e993516d79ce6fa583a54f2e4,False
case_088,1,3,component_lpt,202428,243623,1.2035044559053096,1829798,1903526,73728,73728,0,0.0,0,0,0,0,1903526,162048,36864,1.656204600003548,0.0,,3,3,ok,88914aa46f811733399979b641453f2ffb825328783c871640950119453ea65c,False
case_088,1,3,component_pipe_balance,202428,243623,1.2035044559053096,1829798,1903526,73728,73728,0,0.0,0,0,0,0,1903526,162048,36864,9.215998400002718,0.0,,3,3,ok,8e67f6f9952b1342933f9a4e5264fb0e2d696a488e421f9ba48aee85b624da17,False
case_088,1,3,chain_heft,297946,243623,0.8176750149355924,1829798,8870128,7040330,7040330,0,0.0,0,0,0,0,8870128,43008,12288,77.66791239997838,0.0,,2283,2283,ok,38b507c75d0392d80c2946eba190b757da1cadaf9eb0cad0c27d7e1af34ce99d,False
case_088,1,3,window8_heft,160946,243623,1.513694034023834,1829798,4569826,2740028,2740028,0,0.0,0,0,0,0,4569826,43008,30272,13.926090300024953,0.0,,217,217,ok,fb9fe9659c16593a48d96645e95dac61ea1f2afe1513760725fbeb44819ce137,False
case_088,1,3,window10_heft,163121,243623,1.4935109519926926,1829798,4061940,2232142,2232142,0,0.0,0,0,0,0,4061940,43008,30272,14.341343100008089,0.0,,175,175,ok,5b1e4f10501c27857753d8c5ea72042175f15e62cc7b0b62718cc747d0fd0714,False
case_088,1,3,window16_heft,149409,243623,1.6305778099043564,1829798,3795328,1965530,1965530,0,0.0,0,0,0,0,3795328,43008,41024,7.360674999945331,0.0,,105,105,ok,3bf64a7dd95afcfaa22f0a819cff29602267d277701d40d3d3287edac07b63a7,False
case_088,1,3,component_pipe_lpt,203503,243623,1.1971469708063271,1829798,2050982,221184,221184,0,0.0,0,0,0,0,2050982,162048,36864,27.03407990001142,0.0,,31,31,ok,affdae0ef2780f2d8b9b3beda25b7d05d183d1230287267eb89644f0dc160ac6,False
case_088,1,3,component_comm,207605,243623,1.173492931287782,1829798,2050982,221184,221184,0,0.0,0,0,0,0,2050982,162048,36864,28.187786599970423,0.0,,31,31,ok,62f580985a06b754e2413e8bfc9a57c409257c8254c8286b2696cf2ff207657d,False
case_088,1,3,pipe_lane_pack,322095,243623,0.7563700150576693,1829798,8870128,7040330,7040330,0,0.0,0,0,0,0,8870128,43008,12288,81.87593649997143,0.0,,2283,2283,ok,ae8c87bc33e2b3fdd776669857ea52b5d09f1ec732b6817258fe731651ee93d1,False
case_088,1,3,window2_heft,222568,243623,1.0946003019301966,1829798,7725236,5895438,5895438,0,0.0,0,0,0,0,7725236,43008,16384,47.970178699993994,0.0,,1363,1363,ok,a12f0b8c3fe4374b1c8bce2eba05075f8c33de0c0413ef3ee951cf0119faec9f,False
