case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_006,1,2,component_round_robin,50219,82837,1.6495151237579402,543348,587252,43904,43904,0,0.0,0,0,0,0,587252,196608,97296,0.1712180000031367,0.0,,2,2,ok,d4f7f81852037c3c001440aaa06b9f9d6b7dd7f28538e4d0174daae56266d40b,False
case_006,1,2,component_lpt,42379,82837,1.9546709455154676,543348,599548,56200,43904,12296,0.0,0,0,0,0,599548,196608,125968,0.18543000001227483,0.0,,2,2,ok,e54e7d9c2a7922895aad573d18bb55001df7d1bd6284de1760cdd30159bfa05e,False
case_006,1,2,component_pipe_balance,46100,82837,1.7968980477223426,543348,572924,29576,17280,12296,0.0,0,0,0,0,572924,196608,122892,0.18012400000588968,0.0,,2,2,ok,54177ab15957a805e30cc769ee436c6bc0b3ba88a9c25b8560f982caa9feb21a,False
case_006,1,2,component_batches,45942,82837,1.803077793739933,543348,567540,24192,24192,0,0.0,0,0,0,0,567540,196608,90120,0.13450980000197887,0.0,,4,4,ok,48447d2b9564e67519fd1e1637cb4cb40bc527b14bedd8c6991b6fa5d1a7c30f,False
case_006,1,2,component_batches_128,41557,82837,1.9933344562889526,543348,567540,24192,24192,0,0.0,0,0,0,0,567540,196608,90120,0.1217408999800682,0.0,,7,7,ok,00be38298c08dccf4ece459c4b1e0f5768411e576d33eaad1d0de404bbbe05db,False
case_006,1,2,component_pipe_lpt,48977,82837,1.691344917001858,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.11365519999526441,0.0,,27,27,ok,a57793ef8c3034c1d0d073be71030aa566c3e2cf372a829eb0ac42fe2a900794,False
case_006,1,2,component_comm,48128,82837,1.721181017287234,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.1204583999933675,0.0,,27,27,ok,c3e101f075e7dd2c85f8e0f022466b0a0c25f369c28f0ec0204763620382fbaa,False
case_006,1,2,scene_a_peft,53785,82837,1.5401505996095566,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.1343648000038229,0.0,,46,46,ok,a44b592015d752c397fc55f8cb73595665955a771ff5ce69f654112c95e42806,False
case_006,1,2,scene_a_spine,47953,82837,1.7274623068421162,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.12074610003037378,0.0,,46,46,ok,69c1fcd5675b2214b07df70b6824913e6a18c894d8efea271c5f8f1df54f8e64,False
case_006,1,2,whole_graph,82837,82837,1.0,543348,559748,16400,0,16400,0.0,0,0,0,0,559748,196608,125968,0.0,0.0,,1,1,ok,2db86db97a9bdf445309a27c9ed4c8e9a424689b1ac4816a891d30ddef1d4211,True
case_006,1,3,component_round_robin,46998,82837,1.76256436444104,543348,617332,73984,73984,0,0.0,0,0,0,0,617332,196608,61448,0.15674740000395104,0.0,,3,3,ok,bb12508da236ba08dad308e448592634f8bbb6cee4c089fc5f8b0ec917c131d7,False
case_006,1,3,component_lpt,31152,82837,2.659123009758603,543348,587252,43904,43904,0,0.0,0,0,0,0,587252,196608,94220,0.1762555000022985,0.0,,3,3,ok,d738d0746f19a756eb13810d2c276c6e5ec064c1be554f15f686936c6a1fda80,False
case_006,1,3,component_pipe_balance,31153,82837,2.6590376528745225,543348,573428,30080,30080,0,0.0,0,0,0,0,573428,196608,94220,0.17195069999434054,0.0,,3,3,ok,67f343eeba5fc7fc3d7af30d78167fe341b62739e2f52c60fa236934a851a0a4,False
case_006,1,3,component_batches,31153,82837,2.6590376528745225,543348,576884,33536,33536,0,0.0,0,0,0,0,576884,196608,94220,0.16247529996326193,0.0,,5,5,ok,1576d2f4eb51fe4f05a92036b6a2e2295d3e7a66abef68cc65b035070bcf8bc5,False
case_006,1,3,component_batches_128,31151,82837,2.6592083721228854,543348,580340,36992,36992,0,0.0,0,0,0,0,580340,196608,61448,0.12947530002566054,0.0,,7,7,ok,850471d9ee1de3619f1449ba73371d68a2ca8c51c7d58b8dc932e27dfd6ed2a9,False
case_006,1,3,component_pipe_lpt,31185,82837,2.65630912297579,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.12854230002267286,0.0,,27,27,ok,aedb9d5b09a293aa59efcf277fcb13983d6763b7e0a029871887a1b239da66e9,False
case_006,1,3,component_comm,37360,82837,2.217264453961456,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.13346779998391867,0.0,,27,27,ok,e74d1ac4b8b9f2616eec5a02cbf0dd5b5ebbd10d5daa87bddc724fac562c45c3,False
case_006,1,3,scene_a_peft,36786,82837,2.2518621214592507,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.1420845999964513,0.0,,46,46,ok,3cdb90fdf1888e542472eed3997e559e051b8ded85ce622a1464b177b473d483,False
case_006,1,3,pipe_lane_pack,64568,82837,1.2829420146202453,543348,1932472,1389124,1389124,0,0.0,0,0,0,0,1932472,16384,32768,0.34834870003396645,0.0,,300,300,ok,4549bdb66b3a5e7b55d933efaf06d53ce0cd10ad28b5354b2381d1a02c502786,False
case_006,1,3,scene_a_spine,33259,82837,2.4906641811239063,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.12969940004404634,0.0,,46,46,ok,c6eabe0d06ebdacc13f0729f767049d1f371c7b39c6e4543a86c138bc68a811e,False
case_006,1,3,whole_graph,82837,82837,1.0,543348,559748,16400,0,16400,0.0,0,0,0,0,559748,196608,125968,0.0,0.0,,1,1,ok,b79fb31d2a3248099f2293e25c8d13635ad26d844347d50ee327ae9ec3efba77,True
case_006,1,4,component_round_robin,43763,82837,1.8928546946050318,543348,620788,77440,77440,0,0.0,0,0,0,0,620788,196608,61448,0.15302790002897382,0.0,,4,4,ok,5982056623e3c3e9ccf695cc6d969cb8f0a17765b831b952f7ab1af965eb5541,False
case_006,1,4,component_lpt,31427,82837,2.6358545199987273,543348,590708,47360,47360,0,0.0,0,0,0,0,590708,196608,98312,0.17588739999337122,0.0,,4,4,ok,e041115e961d75f47e370eb6de6e3e8fa17f2c34475145fb807a15615a322f7e,False
case_006,1,4,component_pipe_balance,31428,82837,2.6357706503754614,543348,576884,33536,33536,0,0.0,0,0,0,0,576884,196608,98312,0.16351430001668632,0.0,,4,4,ok,9658f8bdcf86fe3d4922f83043c6fc3f035e14234b3b1c2f0d7a1efe013ba789,False
case_006,1,4,chain_heft,52812,82837,1.5685260925547224,543348,1932472,1389124,1389124,0,0.0,0,0,0,0,1932472,16384,32768,0.3432759999996051,0.0,,300,300,ok,f89014d33b3f9b27079a170f3162123dabc345c4dc10e4b19952b6b1dd186f02,False
case_006,1,4,window8_heft,27328,82837,3.0312134074941453,543348,1054552,511204,511204,0,0.0,0,0,0,0,1054552,32768,40966,0.1431025000056252,0.0,,51,51,ok,b750c1bbe2d01a1dc70411a8568c22c8082c5955e50c72ce1016662f32f98051,False
case_006,1,4,window10_heft,32225,82837,2.5705818463925523,543348,1189660,646312,646312,0,0.0,0,0,0,0,1189660,32768,40966,0.13945720001356676,0.0,,58,58,ok,b800d26bf28f309036dff308544e9df3f323a1a43609fbdc08c1d7f9c2c22c72,False
case_006,1,4,window16_heft,31528,82837,2.6274105556965237,543348,634640,91292,91292,0,0.0,0,0,0,0,634640,196608,57348,0.11963430000469089,0.0,,29,29,ok,0fd275325f89278d41baacc2ce31231a82ec12d56098ad44ff6c67a6e032e971,False
case_006,1,4,component_pipe_lpt,31389,82837,2.6390455255025644,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.1191988000064157,0.0,,27,27,ok,c1b7b83e69c6d371a9532654e0d5362dc2987e21c91ecf5574c5a78187756fdd,False
case_006,1,4,component_comm,35562,82837,2.329368426972611,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.11971450003329664,0.0,,27,27,ok,371e1caaecf760d1bc7e6d0a8975e81b2ca40b98880e35a82e3884bc0d7dd2cf,False
case_006,1,4,scene_a_peft,30705,82837,2.697834228952939,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.1252115999814123,0.0,,46,46,ok,78819702fcc27318d9113d9ad31d7cb307398bfb876ab3f2a4eb1eb39904d0f0,False
case_006,1,4,pipe_lane_pack,53673,82837,1.543364447673877,543348,1932472,1389124,1389124,0,0.0,0,0,0,0,1932472,16384,32768,0.32949670002562925,0.0,,300,300,ok,1e53014dae12aebe1d5fda993621ac11a8375b888ed4b0d607943c7a39fdbd68,False
case_006,1,4,scene_a_spine,25042,82837,3.307922689881,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.12297289998969063,0.0,,46,46,ok,90c28e18ad3076faa24790cb7f8550b2af310d9e605dc43f040e9c5a18cf4774,False
case_006,1,4,bundle_pack,26017,82837,3.1839566437329436,543348,814938,271590,271590,0,0.0,0,0,0,0,814938,32768,57348,0.11776449996978045,0.0,,37,37,ok,18f79d644222995ea79fa7035ab5bd4340521c468aac435fa6ab6b50ca126b41,False
case_006,1,4,whole_graph,82837,82837,1.0,543348,559748,16400,0,16400,0.0,0,0,0,0,559748,196608,125968,0.0,0.0,,1,1,ok,4f4ba79f286d9559f5b30f8ce964513b8bf5226c8a487ab6d77de82256354c44,True
case_006,1,5,component_round_robin,38696,82837,2.1407122183171388,543348,624244,80896,80896,0,0.0,0,0,0,0,624244,196608,61448,0.19698019995121285,0.0,,5,5,ok,7589dbe31d8234bb214e64633768e28ab5024a4faf029198c01c1ab9110d71fb,False
case_006,1,5,component_lpt,31749,82837,2.609121547135343,543348,620788,77440,77440,0,0.0,0,0,0,0,620788,196608,57348,0.2000850000185892,0.0,,5,5,ok,e0c3bd988f01065264ddb71ebe6ec492a2fdf7c9f131011307b76d65db398f6f,False
case_006,1,5,component_pipe_balance,31733,82837,2.6104370844231557,543348,606964,63616,63616,0,0.0,0,0,0,0,606964,196608,61448,0.18695160001516342,0.0,,5,5,ok,0e56a6185140a7ff4492ec23528e0962a4f13a221879ac47a297c60232723852,False
case_006,1,5,chain_heft,50011,82837,1.656375597368579,543348,1932472,1389124,1389124,0,0.0,0,0,0,0,1932472,16384,32768,0.4156931000179611,0.0,,300,300,ok,b8d2441e41aab0681a2666ad7e3d095d8e7f2618b43738f55c4d9b681f46efe4,False
case_006,1,5,window8_heft,27728,82837,2.9874855741488746,543348,1054552,511204,511204,0,0.0,0,0,0,0,1054552,32768,40966,0.1709065999602899,0.0,,51,51,ok,3cfe4246f5751ef184736c00f57639fbb8c0f7190f9833b66aac9ebe348ae650,False
case_006,1,5,window10_heft,32313,82837,2.5635812211803297,543348,1189660,646312,646312,0,0.0,0,0,0,0,1189660,32768,40966,0.14722129999427125,0.0,,58,58,ok,d3599ab2bfa9d4d338dc881e76e5130c2c9abc1e713b00d8658f55da6a1c5d89,False
case_006,1,5,window16_heft,31832,82837,2.6023184217139983,543348,634640,91292,91292,0,0.0,0,0,0,0,634640,196608,57348,0.128746600006707,0.0,,29,29,ok,fddb9f7e556819486c2debc0fbfcf1cd545a4dd90ac48dbd551b53f914361762,False
case_006,1,5,component_pipe_lpt,31546,82837,2.625911367526786,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.12525240000104532,0.0,,27,27,ok,bc1983803af53df65ebbc926d29adc82c903fe7adcdca8b1c04440f05ed66646,False
case_006,1,5,component_comm,35107,82837,2.3595579229213546,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,0.12156790000153705,0.0,,27,27,ok,fa20f1aefdc7419df276c6a92fc0473b0fb691a0ad2c83176cdc350b41b3cd64,False
case_006,1,5,scene_a_peft,27356,82837,3.0281108349173858,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.1321431000251323,0.0,,46,46,ok,972dd6904012be4f239c30501900878ecf875231bd48716221288a59369c0935,False
case_006,1,5,pipe_lane_pack,52742,82837,1.5706078646998598,543348,1932472,1389124,1389124,0,0.0,0,0,0,0,1932472,16384,32768,0.3512412999989465,0.0,,300,300,ok,588d8dac6136f13224b58bb1a5e62139de6ebdc2dadc253da8236589f9cf31cb,False
case_006,1,5,scene_a_spine,21188,82837,3.909618652067208,543348,814920,271572,271572,0,0.0,0,0,0,0,814920,32768,57348,0.14077699999324977,0.0,,46,46,ok,f3c7ef58cf6bf10e73ab3a4adb43f6a682c04391a24f426dbdb68ec2ad99f98c,False
case_006,1,5,bundle_pack,22921,82837,3.614022075825662,543348,814940,271592,271592,0,0.0,0,0,0,0,814940,32768,57348,0.12837370001943782,0.0,,39,39,ok,2b79136ecb85f82ab00b7974a2d2be5cc008e207eeeb5784f8678d457eff4cf2,False
case_006,1,5,weighted_window_20_s1.0,116043,82837,0.7138474530992822,543348,6252306,5708958,5708958,0,0.0,0,0,0,0,6252306,16384,32774,0.4028975000255741,0.0,,369,369,ok,8b82a625c1f718bfe2d902b01c62285d547d6ac2cb309d798acc1169411c4147,False
case_006,1,5,weighted_window_15_s0.65,108186,82837,0.7656905699443551,543348,5810628,5267280,5267280,0,0.0,0,0,0,0,5810628,16384,32774,0.34397639997769147,0.0,,301,301,ok,dcb491c9072a01b0f5f9923f2aefdcc4b9b78cb3f0bea4177ab4c274510c16fe,False
case_006,1,5,weighted_window_10_s0.35,94980,82837,0.8721520320067383,543348,5097930,4554582,4554582,0,0.0,0,0,0,0,5097930,16384,32774,0.29186560004018247,0.0,,252,252,ok,483bfe7d7be040e06442c71dbff6d61fd00717896bdb21c9d926cb0ab9c7bd23,False
case_006,1,5,critical_cut_b0.16_s1.0,36440,82837,2.273243688254665,543348,1782846,1239498,1239498,0,0.0,0,0,0,0,1782846,32768,40966,0.182357800018508,0.0,,101,101,ok,11b66210e5d9c0c6b9e96666db246fb3f48c4ce5344015e45c78090575f95b70,False
case_006,1,5,critical_cut_b0.06_s0.35,56568,82837,1.4643791542921794,543348,3005994,2462646,2462646,0,0.0,0,0,0,0,3005994,16384,32776,0.2399909000378102,0.0,,161,161,ok,1d640e296c718cab23c9d036a195dd522ad707103b0db4f9d567ad98addf9a11,False
case_006,1,5,win_w5,36190,82837,2.2889472229897763,543348,1628752,1085404,1085404,0,0.0,0,0,0,0,1628752,19200,40964,0.2061663999920711,0.0,,123,123,ok,31d1665094f784a52bf7222c249dc80309941eeb6846d1d2b1f2335394c82d09,False
case_006,1,5,win_w7,26763,82837,3.0952060680790643,543348,1460540,917192,917192,0,0.0,0,0,0,0,1460540,32768,40966,0.15873419999843463,0.0,,63,63,ok,19601561bc259248caba6837491a34751eccf48f893a7f8d7284e5e2f4a83a0f,False
case_006,1,5,stageU4_k5,56171,82837,1.474728952662406,543348,2989020,2445672,2445672,0,0.0,0,0,0,0,2989020,16384,32776,0.2892308000009507,0.0,,229,229,ok,4a478bc84c9104929daf137bc8e5f0159fab18dc236bc0e03ad2bb91b99e012a,False
case_006,1,5,stageC5_k4,62573,82837,1.3238457481661419,543348,2979474,2436126,2436126,0,0.0,0,0,0,0,2979474,16384,32776,0.30981389997759834,0.0,,258,258,ok,e732390162ed34327eeb733e8df70652bd3d565937074c959d3cdc854b58555e,False
case_006,1,5,stageU12_k5,106934,82837,0.7746553949164905,543348,5560726,5017378,5017378,0,0.0,0,0,0,0,5560726,16384,32774,1.0834797999705188,0.0,,509,509,ok,d2b4b882af314bb9e4c45df88dd8d2ea214a769b1f0d0d4fce7a43b15a0d0304,False
case_006,1,5,component_group3,39087,82837,2.1192979763092588,543348,580340,36992,36992,0,0.0,0,0,0,0,580340,196608,98312,0.12865259998943657,0.0,,9,9,ok,adbb7c2941c70bb29933b64527297fc8ff2919a0c3b4da489de7a0bad31a6646,False
case_006,1,5,component_group4,39991,82837,2.0713910629891727,543348,571252,27904,19712,8192,0.0,0,0,0,0,571252,196608,122892,0.1349705999600701,0.0,,7,7,ok,91e4914d01bdb30bbf07feaab935c28eaeb33f335d4f790e9741992f4d39eda7,False
case_006,1,5,component_group8,48582,82837,1.7050965378123586,543348,563204,19856,3456,16400,0.0,0,0,0,0,563204,196608,122892,1.3200595999951474,0.0,,4,4,ok,f70fcc46dcc5d00dfd940aa58cd26741bd7f933fae60ae73cf4e7f659f6df1c5,False
case_006,1,5,pipevec_merge,31546,82837,2.625911367526786,543348,634612,91264,91264,0,0.0,0,0,0,0,634612,196608,57348,2.3886874000309035,0.0,,27,27,ok,2bf803e7d8c68cea6920246544d5cb2308bcecd58ac935ae6e89bab7ff31aaa3,False
case_006,1,5,membatch_70,31465,82837,2.63267122199269,543348,610420,67072,67072,0,0.0,0,0,0,0,610420,196608,57348,2.1965851999702863,0.0,,12,12,ok,04da0f4b52855f8bd7af747b503b3d508a3181d40e8baa2fee9d89704006b552,False
case_006,1,5,kios_pipe_vector_lpt,31750,82837,2.60903937007874,543348,606964,63616,63616,0,0.0,0,0,0,0,606964,196608,68624,2.504460299969651,0.0,,5,5,ok,d319fcb1c6c1e01d7745a7defe1a884f844c10e503d8819fbb21dce25cff569a,False
case_006,1,5,kios_adaptive_batch_t8,31429,82837,2.6356867860892805,543348,627700,84352,84352,0,0.0,0,0,0,0,627700,196608,57348,1.893776400014758,0.0,,20,20,ok,8cceb0a1cebcd789753b403e8ee8902f6e7f52f798d12e59d5cda3ce931e488d,False
case_006,1,5,kios_adaptive_batch_t4,31465,82837,2.63267122199269,543348,613876,70528,70528,0,0.0,0,0,0,0,613876,196608,57348,0.48779370001284406,0.0,,20,20,ok,92e62e6ee38f9efdee2f713336431cc4d59dcd092db285777860e2a4003e8b6e,False
case_006,1,5,kios_adaptive_batch_t2,31705,82837,2.6127424696420123,543348,613876,70528,70528,0,0.0,0,0,0,0,613876,196608,57348,2.3156464000348933,0.0,,12,12,ok,36e3fb4201c3a701fb6fab188f02543762ac9603cbe2541f7c80f0a9460e59c0,False
case_006,1,5,kios_window_adaptive_heft,49069,82837,1.6881737960830667,543348,2383730,1840382,1840382,0,0.0,0,0,0,0,2383730,19200,40962,2.574623900000006,0.0,,155,155,ok,c59442f28c11ff74e2ceaee1a13723594045b853d112713730a03941863083a4,False
case_006,1,5,kios_window_adaptive_heft2,47956,82837,1.727354241387939,543348,2383730,1840382,1840382,0,0.0,0,0,0,0,2383730,19200,40962,1.281386599992402,0.0,,155,155,ok,6ec56cb4da973820cfe588d10dc18e87cce08e20df21ec70350c2fbefbd13a53,False
case_006,1,5,niu_window_adaptive_heft,75911,82837,1.0912384239438289,543348,3940138,3396790,3396790,0,0.0,0,0,0,0,3940138,16384,32770,0.5296884999843314,0.0,,338,338,ok,58a8387fbe0326868575ba92c55269a9bed07d685b9795092adf602346f81ac7,False
case_006,1,5,niu_window_adaptive_heft2,74675,82837,1.109300301305658,543348,3940138,3396790,3396790,0,0.0,0,0,0,0,3940138,16384,32770,3.4796294000116177,0.0,,338,338,ok,0e92b30e39f5f8f6167dc41f2e955faf18845b065f3ca1c24c59e5eadd206faa,False
case_006,1,5,kios_low_comm_heft,39510,82837,2.096608453556062,543348,1896188,1352840,1352840,0,0.0,0,0,0,0,1896188,32768,57348,1.6808156999759376,0.0,,31,31,ok,ae63dae75df960da9f77d0343df02106484daa682b6831f8ef38b2b26ff07f45,False
