case,cores,version,position,candidate,makespan,added_copy_bytes,seconds,cache_hit,plan_sha256,improvement_over_prefix
case_057,3,current,2,multilevel,54096,278594,0.07995629997458309,False,5ed740ab7615306b51a16335482e4ef0530cdcdba96b7454aefdf65509947882,0
case_057,3,current,3,grain_0.5,28264,833226,0.10719409992452711,False,d82b38df8a2856c897c5e89b2001e232542d74b9c2acb174c23549e327baae2f,4804
case_057,3,current,4,directed_split,29670,865996,0.10495220008306205,False,348f3dda30cae43651baf5a576173bf14f837a55174022afecd8270bfa0b5aee,0
case_057,3,current,5,structural_component_lpt,20705,14112,0.05705689999740571,False,1b7073f68424465faa997bf51816d0a86f0aeb3ff63b3d3ca27769630cbd9432,7559
case_057,3,current,6,local_reschedule,20705,14112,0.05605649994686246,False,5294250eba341b2934c355fef168ed29b09ed4d535d00a2c2dd20289aaa8cba2,0
case_057,3,current,7,grain_1.0,25179,671380,0.11171109997667372,False,7ee38fa7b2b97ac9ca473d381bfe951861a8d92e7c1dad704b3b5a2ae87f4955,0
case_057,3,current,8,directed_split,20859,18228,0.07636469998396933,False,69a7cfb79b102665df8334c2c4541b561341d60c5fdc8f02be95a3f236ba2b51,0
case_057,3,current,9,region_repartition_2_0,20691,18228,0.07761179993394762,False,0bde52f8f5b8dad8f01e8ccccebc2a83598402abfc21723b16adfdc07fc68c32,14
case_057,3,current,10,grain_2.0,32475,414346,0.08434000005945563,False,f0d0414972988efcefb580603511cdce0093e4359b17e72b134bfc6ada42e68b,0
case_057,3,current,11,grain_0.25,32105,1004040,0.1311505000339821,False,058cd240cd347500cd04623c20c061eab51b4b9956ddc1c03cb4a7fa48b1d9f4,0
case_057,4,current,0,single_task,59726,94216,0.009510900010354817,True,a19aa83747a99f6b50b3c303d9a36e38e489b6b139e65cf24d1007b59f19c5d2,0
case_057,4,current,1,greedy,27637,420302,0.10664350003935397,False,5bb6f31e66029b2880363943b5f19f7a87a22a7dc7ec548fc754750c07d118dd,32089
case_057,4,current,2,multilevel,48326,176212,0.08342079992871732,False,ebe7275ad22a642f60b119e99c3e63e5dbcacb6309a935e53fe72a92c1af13ae,0
case_057,4,current,3,grain_0.5,25524,833226,0.1035592999542132,False,6c56060a74e80788ad0d834db101e628043a51326bf5236a9c1b6b13bd11af1f,2113
case_057,4,current,4,directed_split,24053,865994,0.10475569998379797,False,430e1a511abec4a3bc38557366782c9e0b1817c054bbfeed4531c7c326ca3734,1471
case_057,4,current,5,structural_component_lpt,16485,28224,0.06463779998011887,False,6aa7ad56af10ec0ea9d5cbbdfb457320307adb3d8beb16f50db109ff225bcd4f,7568
case_057,4,current,6,local_reschedule,16485,28224,0.05285510001704097,False,8c505f1c82573c9395cfe04a3c3bf6dc76e2d6c7c8de6e488a35d689e15ed279,0
case_057,4,current,7,grain_1.0,22578,671380,0.0928899000864476,False,794a0f539c9e7752a9f9314461442411649c50e3aa8cfe708e368a0d8a700ae2,0
case_057,4,current,8,directed_split,16639,32328,0.07008670002687722,False,a8ffac4a7aec0a79f447c8efa741992711b5c74858ca2b06401ea00077ef6178,0
case_057,4,current,9,region_repartition_2_0,16471,32328,0.08317140000872314,False,f148feba03fabdf7c0101515d988d6ec1f59a4697acc21c32d19816ec27f139c,14
case_057,4,current,10,grain_2.0,26813,420302,0.08738729998003691,False,8122d92f0587c3f3a4213421c5f8059e22849547ae7592be7e14d5cb932e4efe,0
case_057,4,current,11,grain_0.25,26823,1004040,0.12279090005904436,False,19dbfe4016fc8cec281b53e264f96957fadc6dbf8f362bc44543244533b5a5a3,0
case_064,2,current,0,single_task,19116,0,0.008703799918293953,True,aa5fdebf556536babcf79823ad156a01e4f977ca6c7e6d7ff0ae2ff962116491,0
case_064,2,current,1,greedy,20914,134122,0.0910330000333488,False,814b4e442336e08620fe3c6c72b7c74532ebfb61e170414827aac8a7b7f28ed7,0
case_064,2,current,2,multilevel,19305,22024,0.08996529993601143,False,eab524358906b62f2043a8c1d46866abd3e548f822b2fc8a09116d46d1af1b83,0
case_064,2,current,3,grain_0.5,27081,225830,0.11407750006765127,False,940db9d6e3b11b1ee2e7f056f50def01c56ed3353a63904b9d3ca71cd097ec43,0
case_064,2,current,4,directed_split,19185,17574,0.06736230000387877,False,bb068f6ba4dfb80102a203c3ebb216471fe99be80d8e9d3b08b2587f36ea462b,0
case_064,2,current,5,random_migrate,19116,0,0.07519540004432201,False,f649d8e5f4d2d75626e0e56aacbf969c6f1d6722e58146f306efa9ec092de7ff,0
case_064,2,current,6,grain_1.0,23090,185300,0.11311979999300092,False,2fd2021822648b01cd2d55e1f4f5879d324a4be9a974ffd4ef921caac1fb5074,0
case_064,2,current,7,grain_0.25,32307,317868,0.13796019996516407,False,aa5c561f6c70f5b3509785c3ac995ed4cb7e8ae0e2dcf5c13b6dfb4031bf1e11,0
case_064,2,current,8,grain_4.0,20584,97212,0.09180639998521656,False,e8eb626bbc5360f7f8864aab9ba29b8e67205d6dc0aaa3186c270930427d360a,0
case_064,2,current,9,random_split,19089,17994,0.06796000001486391,False,f0d7c30fdaa24259afcf83533cb29b089501005d180704b2aac42ffcd9857fcd,27
case_064,2,current,10,grain_0.5,26566,225830,0.11041980003938079,False,380ecb9a55474b7fe3be04162337f679961508ce3f607c4d8e258e1b6865383c,0
case_064,2,current,11,directed_split,19137,22704,0.07226060004904866,False,05571892f1ea929d74fe9212d2461554fe830742b1541ea1e19c464a87e07a23,0
case_057,5,current,0,single_task,59726,94216,0.00966009998228401,True,916c6354817d60c9165da45ff363c0b5f362a3d58790f476e87fcb64f7e26ea2,0
case_057,5,current,1,greedy,36644,468756,0.10028729995246977,False,13a7c948de7b2dae9992c461ee07ae56f177b4544a62d29ffbc70b5a005b0c53,23082
case_057,5,current,2,multilevel,38344,295044,0.08596210007090122,False,32992522af1b55209943c0e9d1d5edea0ab93dc0a870b8d34c31efdc6eb3a427,0
case_057,5,current,3,grain_0.5,23298,833226,0.10894679999910295,False,952dccb0ea21aff54194e1ccc1f5b341f108b000dbe51a0a4191b7a01af6dd4f,13346
case_057,5,current,4,directed_split,23232,865994,0.10660499997902662,False,51b3f4969ae7d75f7cccf0c6f412bfc835d705528665b728e23ef71a49f4252a,66
case_057,5,current,5,structural_hybrid_work_1,14364,197248,0.07763740001246333,False,101a45c8666e8cdf31963c0747a7d23ed609a7f0c1974553ae5cd44baff31e91,8868
case_057,5,current,6,local_reschedule,14376,197248,0.07356459996663034,False,b7776770ddccabcc055d0038421e9a373217556be49aadd2a4ea34b73266b4b7,0
case_057,5,current,7,grain_1.0,23871,671380,0.09725620003882796,False,b06a5fae243c122e53d1dbb0091abd536e468b5e5e4cd8ae6c2fb652a74585e3,0
case_057,5,current,8,directed_split,14590,225928,0.07582439994439483,False,08500d385e7a7cd5ff751cd60089fdf4a53e42d9096b240860ce3f8acfd3753d,0
case_057,5,current,9,region_boundary_1319_0,14319,189060,0.07511980005074292,False,d845608866be27916beb677a58cb41e60baf884cf11d2ec5da446a912663e973,45
case_057,5,current,10,grain_2.0,36644,468756,0.0853339999448508,False,6aab55a3363fb1fe64041d73b03f61c6fbdbbf982182a8dc050b522deffc0ea2,0
case_057,5,current,11,grain_0.25,25638,1004040,0.12364709994290024,False,165b895199344dd27ba251eca73cc576b9eddcab58af57f4a6e1898346f8afdb,0
case_064,3,current,0,single_task,19116,0,0.008565400028601289,True,c70cb7154587435be2c516427eba441fd06d67198c4baf6fb9ca6bc0c75488ff,0
case_064,3,current,1,greedy,20914,134122,0.08959479990880936,False,ca9bca1424424dbfb1b84d65dded67cd7e3580b8b52f0aa375de002f160d679e,0
case_064,3,current,2,multilevel,19305,22024,0.07476860005408525,False,ec86ed2662d6ec010f3b5844cbf85a0552019422d3ffbbc55db424969984a36a,0
case_064,3,current,3,grain_0.5,27081,225830,0.1034236999694258,False,dc0be2417207f8874f4884b1afbe43f17ba7292e37d8d09429888217b803cacb,0
case_064,3,current,4,directed_split,19185,17574,0.07214619999285787,False,53a188e45373a3b4e2b536f5c1c0f2f196105e1f715686a7bf1eaf1c16a200c5,0
case_064,3,current,5,random_migrate,19116,0,0.0706672000233084,False,5792a5c89ef9518e8363c221305e2cf7a8cbefa2b3287d55a7b6670caf0a380f,0
case_064,3,current,6,grain_1.0,23090,185300,0.09374340006615967,False,c89c266d17ad0bbae511b854f545c870288e7f8fc2d57fc738a5f0593101bfcd,0
case_064,3,current,7,directed_migrate,19116,0,0.07123530004173517,False,2470e1abaa95b6049218d9b022bab9986ae5605ded3bd3325a072c641b299c31,0
case_064,3,current,8,grain_0.25,32694,317868,0.14227009995374829,False,c94775552c684b0d989c06a219d45b90d3ba6f8e3d496d72eb838bc505365a48,0
case_064,3,current,9,grain_4.0,20640,122184,0.08331430004909635,False,f32a6756e1c9189edb78fb65922bb1c811c1249b90f330fb7b6e633d4fd7baac,0
case_064,3,current,10,random_split,19089,17994,0.06479040009435266,False,bb4a42d4e6301069e05b6b7eda1aeee003cdcc92ff89b116b95ae179fbb642e8,27
case_064,3,current,11,grain_0.5,26566,225830,0.10304870002437383,False,20281fe6d54c03d835073da1ef2f4dd42c3b7460b08b30fc9760157b6e7398d9,0
case_064,4,current,0,single_task,19116,0,0.008194199996069074,True,3e886b9d9ec84a95da7af6005b971d685e8c6487940bc77cb7561663b2a677b7,0
case_064,4,current,1,greedy,21413,146312,0.09753129992168397,False,9f5579e1813a020a7f5ff4df20efefa10032e8b7d0a3484398c81913587c3703,0
case_064,4,current,2,multilevel,19105,9126,0.0783894999185577,False,10a87c62f9f23333e34b10f560a9b093fbf16363e1a93a5165b61ee9c2ec35ba,11
case_064,4,current,3,grain_0.5,27081,225830,0.11838400003034621,False,68dc31be2ab582e63e3fd6456d383501c7a9cda02ab137b853ff3daace098d4d,0
case_064,4,current,4,directed_split,19076,15692,0.06907099997624755,False,c7e7c40af9422e82a9fa9498fb43241bfc470cf7994b7fe40599ff35568a61e3,29
case_064,4,current,5,random_migrate,20876,15692,0.08863690006546676,False,5dbe94c30cbfd749649931124aee7d6d37029fb6e972e0e4b1866da718cc133e,0
case_064,4,current,6,grain_1.0,23090,185300,0.11081809992901981,False,4302ac571a34868b8aa84d72b34a6c12cd3eb758d4d0a938486d03770fb5f5d9,0
case_064,4,current,7,directed_split,19183,32784,0.07172129990067333,False,0fa5254cddd370632d8547fed1fe4eb50815d64f4a8c5ed9e329b261d3cbe7cb,0
case_064,4,current,8,region_repartition_2_0,19195,32784,0.07970450003631413,False,220bb8fd7fa82d68129ef1f1ec8b4d0b7eb0352e76ee11cd263f924f1d339295,0
case_064,4,current,9,directed_split,19200,31184,0.07445759989786893,False,800d277a490612d34baae2367ce53aef18678a39352e34bf0ab3f10aaae735d1,0
case_064,4,current,10,random_migrate,20876,15692,0.07344960002228618,False,dcf70fab109650b68ccf880acad58309598b78dc4926c7abc030041763cc38a3,0
case_064,4,current,11,grain_0.25,32694,317868,0.13264389999676496,False,4b7dd9b98a7f1369e31e3f51141ec3eb27c0e844f5074134930a8800da113dbf,0
case_064,5,current,0,single_task,19116,0,0.00836209999397397,True,9478d9ddbf02118615548ceefccd2ccfa96d54423307fea75fc2cbbe27152a35,0
case_064,5,current,1,greedy,21933,153768,0.0970276000443846,False,fba0db51ec62d2a4c4aee49d154881e3099b8b1bf526b92f820895e8bb2990de,0
case_064,5,current,2,multilevel,19083,7366,0.08017570001538843,False,d95dba033656f2d6369dadbd583cc344103ec464da9171ae13eba5755d7cb5e2,33
case_064,5,current,3,grain_0.5,27081,225830,0.10950489994138479,False,c8aebaf3c4284d21c8a882e0d8ce5859efcee8d6aa70ceac5e54394efd3e2c30,0
case_064,5,current,4,directed_split,19119,12428,0.06231199996545911,False,f16c353bb29303d82ad9792785383694b0af3c237a65bcb491f52176b7a130da,0
case_064,5,current,5,random_migrate,19983,7366,0.06561299995519221,False,16dd190e01a3532b79be371810de955a1914c7ff94aed2dc7e030ad5b7fc9910,0
case_064,5,current,6,grain_1.0,23090,185300,0.09823569993022829,False,530817e41a3e62ba1c12c7966d434c37ac6fcf47618cc04169f8e22a7d9ff132,0
case_064,5,current,7,directed_split,19191,22892,0.07476839993614703,False,f0398c8a2263dc9f7217de226bb994452e6b428bd61569b3d07177459e23bdba,0
case_064,5,current,8,region_repartition_2_0,19191,22892,0.0727487999247387,False,0b8fbda8268ef326caae3ba298629d4689e294143ed49b2196a9931b59208c9d,0
case_064,5,current,9,directed_migrate,19983,7366,0.06834669993259013,False,2a61cd9830c4908b4587aa13b284c11724d902cf6acbcbd99adb80a2777624fb,0
case_064,5,current,10,grain_0.25,32694,317868,0.13169499998912215,False,dffc78e1ffb1bf8cc1e22e0919da3597187609d398edc9d04ccfae37dd94f623,0
case_064,5,current,11,directed_migrate,19983,7366,0.07223950000479817,False,9a7c4abe47e6de7de9409e4fc52df0d0486fdb3c66e036150326767d8e5a6c24,0
case_012,2,current,0,single_task,59088,0,0.012170600006356835,True,c3a2c9d3183f2b2e1093de3306ba24b5d254c32bb638e64e8a611dc09ed95add,0
case_012,2,current,1,greedy,32013,231542,0.09736690006684512,False,e0133f9d2e67868bfb692b7ff4541f5500d3b90e134ce7fde22628afe9c9c9ae,27075
case_012,2,current,2,multilevel,58794,8720,0.10434409999288619,False,0a787388de5d8982872eea22fce1a0ef0ee949be1dd6a0c5966227c9951d10e6,0
case_012,2,current,3,grain_0.5,38350,496350,0.14006420003715903,False,70fe37ab2ce227720c2575ef01800208229f54e46658e6ae92f5022bfe9e2592,0
case_012,2,current,4,directed_split,31751,249206,0.09775700001046062,False,edaac3c76454e3075429ef51d39addb6b7922d879bcde22a34fcb4bb6aba3089,262
case_012,2,current,5,structural_component_pipe,30094,28800,0.09456360002513975,False,f020137a48a27e9467fa3489ea0b2fa2d7eff3fb97fefc6bf88d64fee8d6b88d,1657
case_012,2,current,6,structural_component_lpt,30175,29376,0.06615069997496903,False,e8cbfb69a3b4cab8b279dc02e48d12a3de4967d70bc5f6b0b9c6b1f2165587a1,0
case_012,2,current,7,grain_1.0,34246,308780,0.12206860003061593,False,567a3417d03ef8fae3b3292b5610b4c0d727f9fa62416faeafab0a94cccc8eca,0
case_012,2,current,8,directed_split,29489,75912,0.09612110001035035,False,441aeee692d86186e1bb46ec15c2e78f4b08896b83bd3fda5008031c336c7b50,605
case_012,2,current,9,region_boundary_1039_0,29489,71816,0.11684220004826784,False,e51cdc406cfe02220193ceec5dad2a3f2bd6a983ec226a022ef2455dffb75922,0
case_012,2,current,10,grain_2.0,31452,231542,0.10173280001617968,False,8f92d00d380529e67b0caa8b76db05fd3ac887e97272f315b68bef07eff2d0ed,0
case_012,2,current,11,grain_0.25,44662,677096,0.13714230002369732,False,f8ddbf7899bb1c914d8ef779e5f4e3f9abc4f8fca88ccaf26924648d021f9894,0
case_012,3,current,0,single_task,59088,0,0.011721299961209297,True,100cef40f6c9a28c2d21129d2917b29ddbde417c4bb1a2f9efe78ae0666cce2d,0
case_012,3,current,1,greedy,24137,231542,0.09561600000597537,False,54c58111bd2fa5a28f7e9a3e4b282627603ab3c0fa1b88c6c5f44d986026cd4d,34951
case_012,3,current,2,multilevel,58794,8720,0.08984900009818375,False,3f8ae28a71e5394ff5bbe9d8639d7b7466f8ae3c8756482017044d01b7e10249,0
case_012,3,current,3,grain_0.5,26586,496350,0.11681969999335706,False,27f9681583c6ec7c5c2b84d6ec92f9c1c3a79a48ad316bde5af7b3ec4fb16478,0
case_012,3,current,4,directed_split,25464,243830,0.09680659999139607,False,db3be17c1b4776032477ddf8a9fd5691ff184f738a2bdb2075e917c1b4e6d919,0
case_012,3,current,5,structural_component_lpt,20637,39168,0.07430110010318458,False,07873a4983c96923f83d3ce3342c14814b66aa730e5c31798aeb2747919e8232,3500
case_012,3,current,6,structural_component_pipe,21894,20160,0.08820080000441521,False,68ad81dc4dd9d0e9ccbee6ab7b6cd7f0bce5d404c4be948c7ad329da900034a1,0
case_012,3,current,7,grain_1.0,24032,308780,0.11557849997188896,False,044b452dfd7551feb0ba2a503ffc4dba782e3181afc909bd21e3c582ee310f7a,0
case_012,3,current,8,directed_split,20370,40212,0.10477780003566295,False,4763ffc0697b903d773f1eb39c1f49be1584d5eeef341072af99663e7d297253,267
case_012,3,current,9,region_repartition_2_0,20230,43320,0.08360290003474802,False,12378a71e4cfe190ce1df13f04ad1962f54f0e0eff8472113fde1a9f1dc8d3b8,140
case_012,3,current,10,grain_2.0,24137,231542,0.09483889990951866,False,e51b2a32b178aff911e6304e282d139b8ac3652e4a71f43f526895c6c5359411,0
case_012,3,current,11,grain_0.25,31331,677096,0.15044610004406422,False,390b733c26ff697b8b924203363263e207b267854f90677739e809aab95e81b7,0
case_012,4,current,0,single_task,59088,0,0.012594700092449784,True,e3fc7c3a295f94196850f01fb7f3257a8b068286ea0f3678f706b4e86c3e6ec5,0
case_012,4,current,1,greedy,45873,268278,0.10614789999090135,False,8b36f5d80e0b6a8447eaef40bd1d625f7c291c06641d14880ae8f163f04d52a7,13215
case_012,4,current,2,multilevel,48293,44104,0.10595150000881404,False,70d1679afcd445ca4fa90345448354d15ca883df3aefe79aaa3582dd8368384e,0
case_012,4,current,3,grain_0.5,22431,496350,0.13524249999318272,False,06782bd795f4b1fec2ca443417603c92c1a65ab2a55e3a9eb2a9439ba2a187a2,23442
case_012,4,current,4,directed_split,22397,500446,0.1336298999376595,False,d8e2f6d91652afc88eb840bbc02f9524435dfb4f232626cc18a9c20fb57f3e6c,34
case_012,4,current,5,structural_component_lpt,16168,49536,0.07226950000040233,False,44e1b6fb9e6ee48b5736b4cc0f1402dd10452cf7aa79f0c770719d00acfec5f3,6229
case_012,4,current,6,local_reschedule,16168,49536,0.07020179997198284,False,5d728222d4078d3d8dcb480ec00c68e94a4cfa5fd73451471dc1d5ff5d5e9409,0
case_012,4,current,7,grain_1.0,19733,308780,0.12818770005833358,False,00ff18a05cd2ac81dcd6c4f9d88f5a27c003ea49e37e0e16f5939d65d75f4120,0
case_012,4,current,8,directed_split,15769,86400,0.10243540001101792,False,6bf1324d7153d4c88251cc58bf640c0d4fb16917f7bf83747d9501f80a5e2707,399
case_012,4,current,9,region_boundary_157_0,15724,86400,0.09522610006388277,False,071430f05fb1c67cd29b34a7f8203fcef65e8e4677150d583dfc4841043b9791,45
case_012,4,current,10,structural_component_pipe,17253,39168,0.10437040007673204,False,923c5e7ecaeaa8b35f5ab43ec06a130fc78455365fc8d97c311807d5798f8e62,0
case_012,4,current,11,grain_0.25,26121,677096,0.17366670002229512,False,fd6eff3d199b834eea9c0c541ae679830290e2d40c373bb172410b7a13450909,0
case_012,5,current,0,single_task,59088,0,0.012794599984772503,True,e48a1efbfd4e8419cd9f79e558b908e68f31ba162d66a3e9f5f89ae2a30d3bff,0
case_012,5,current,1,greedy,35576,227002,0.10494630003813654,False,9efe942c37f9ee9bc93443dcc965c40857047ee02f959070b24fa69f5a352ef6,23512
case_012,5,current,2,multilevel,42749,117632,0.10466309997718781,False,e1df27f3fc1e2a6e698f4dd312bc4fd151189eb79ebb18a1bc1033f81e0aea5f,0
case_012,5,current,3,grain_0.5,21307,496350,0.1258936000522226,False,e6ba18c1d33c2c4cb4f16fb0ace3375c993fa6470267e4d80c25e81f1e6f7fe2,14269
case_012,5,current,4,directed_split,19799,496926,0.12454049999359995,False,998dd5c35579725b7161504e6faee2dbc9d052e622fbf1b80cb21dee49577bb4,1508
case_012,5,current,5,structural_component_lpt,13406,53568,0.07441430003382266,False,f6b8ae5e50ce737332898bbc7c539de7dc79fdebbe3b774934fd6c05d9b157f0,6393
case_012,5,current,6,local_reschedule,13406,53568,0.08105959999375045,False,622fe349cd40030716dee6ed3ef1d3e8a5d949bc9932eb1110a3271127e84c85,0
case_012,5,current,7,grain_1.0,17653,308780,0.11282490007579327,False,c3a3894fffa62d598e647e521fc3a271b59ff9d4a52dfb12fffa8405a657a46c,0
case_012,5,current,8,directed_split,14446,78144,0.09575340000446886,False,951dd33fbe7062bbcc0e174cd898dc049e3a4e14aac8d242aa130d382ce3ddfb,0
case_012,5,current,9,region_repartition_2_0,14446,78144,0.10607570002321154,False,87d120f8debf36e147d9d5188540e7b25254ad4779cc2d139880b87a90b0b97c,0
case_012,5,current,10,grain_2.0,35576,227002,0.10177800001110882,False,40db084314bcea16e723952cc54c2274906e571c3fe04204a77f47ab2215e417,0
case_012,5,current,11,grain_0.25,23305,677096,0.145411100005731,False,b0caff7c6778d28dfd892df90fd51b11416e2292f6e952403c6e9fcf230b3f10,0
case_046,2,current,0,single_task,276455,3176288,0.012101500062271953,True,e323700eed82f7617bcf6362d6daed6280590f62422049de395aa94e0bb36948,0
case_046,2,current,1,greedy,164610,5924000,0.10260159999597818,False,5bae5dae3eada76634b5326ad93313e7a7dfc5be7c43088a47ff649cb1c3bfd8,111845
case_046,2,current,2,multilevel,157782,4740064,0.09670230001211166,False,faf99c1b88e3ee77e2f6e46bc891f9d0e843801cba925255c64e5268529cb22d,6828
case_046,2,current,3,grain_0.5,191594,5300896,0.10101179999765009,False,5a2ed9420852b2d39e1c32ce88160254f6b6a4efda5fb42d625c52891ecaacbb,0
case_046,2,current,4,directed_split,153319,5255872,0.1157664000056684,False,30ec59d57c0f0da9b7e363a6864176ba800081714ba567a1b14100147cacdee5,4463
case_046,2,current,5,random_migrate,215234,5255872,0.06889599992427975,False,f681b6662890cfbe2e5c872d34f2334208c2151ebde497780a873a8e46b80c4d,0
case_046,2,current,6,local_reschedule,152419,5255872,0.07388259994331747,False,8f55f60634f93bacb916779aa5b948584bf8c00be037c8b346bea32a28932be5,900
case_046,2,current,7,grain_1.0,202219,6977824,0.1032403000863269,False,d97a539e082fe104c46776e5a3aebe890c2c392f582a197761f7133680704ef2,0
case_046,2,current,8,directed_split,163141,5656992,0.10419880005065352,False,753cc1e4de66b7f8a87d9450845823ab6485d78ac6c9b8a4bdc6407e5a8bd877,0
case_046,2,current,9,region_boundary_178_0,152419,5255872,0.1429079999215901,False,823a4c5df009c169e80ed1ec8fb10c5fda3616e21483cac68557d9735f2cf3ef,0
case_046,2,current,10,grain_0.25,208777,6919072,0.12802399997599423,False,2094aed0d0a38c534a336b3819a3df4de60f105db09488a5fae9b0b086699ce8,0
case_046,2,current,11,directed_split,154569,5287904,0.09664909995626658,False,f2136d1dd973465385bd431a6a4f795fcae5a25f3e87df7534b581ba0a5cd142,0
case_046,3,current,0,single_task,276455,3176288,0.01177010009996593,True,c96ae3d73a59a0f83b1e1050c8ba4adcf8f25f2dca69bc65684e6cf358ac0ec3,0
case_046,3,current,1,greedy,152587,5924000,0.11827530001755804,False,a7146ff4a24d853abdbaf44575ffa9c5f16783a5e76a016d36bca06cb6f2ce13,123868
case_046,3,current,2,multilevel,157556,4815232,0.1020881999284029,False,28d765d33ee1ccf3f418c89386ab7ff14aebb1c2ec390d788edaad0aadb66778,0
case_046,3,current,3,grain_0.5,165450,5300896,0.11326839996036142,False,848f33486ba5a05bf95bac34a136fa20e23c55c47052506bc035d9ed4613051e,0
case_046,3,current,4,directed_split,154667,5928096,0.10003899992443621,False,95e0c409888b7173f75fd99f1d31d28b23b75bbec2f47a444753477057d1f656,0
case_046,3,current,5,structural_memory_lpt,142176,4021280,0.12374169996473938,False,8bf76a553898913e37878c7ff24f3e096a69b668402c5a027918def077dd9e3a,10411
case_046,3,current,6,grain_1.0,166412,6977824,0.1138755000429228,False,6b0752f1d7b05583dd3afa94ad61d6c0524c6fac658b75bcf6b0e1494d200f8d,0
case_046,3,current,7,directed_split,136283,4193280,0.12922419991809875,False,e4ac7b8b530d323568904eeadb8be967acc958ac446b0165232ac42b40ab0eea,5893
case_046,3,current,8,region_repartition_2_0,131625,4365280,0.10545999999158084,False,e819bee94deb8f6f16fed09380ab906d6bdce850e8b1b3e95e9004bfd6a25572,4658
case_046,3,current,9,local_reschedule,131625,4365280,0.09567439998500049,False,5920468e816ee9a61831bd3cb253ba5245073a092aee8c2d644402cb27070ca8,0
case_046,3,current,10,directed_split,128115,4762304,0.1145487999310717,False,f1732468cd9ca1990ff6e8b9513f6a2315ef17efeeac4ee989d1b16dcecafb45,3510
case_046,3,current,11,grain_0.25,183083,6919072,0.13198849989566952,False,61e3f31fb8f3060e756d2b42341dd70ee6a3d2d841b2b6a5295c6a89e790fb62,0
case_046,4,current,0,single_task,276455,3176288,0.009884599945507944,True,92488613aa0aa111e9a48b9bbe041e9615bba13d1c3b5563010a2611603eaad5,0
case_046,4,current,1,greedy,175764,4301344,0.11431159998755902,False,2442178f2c85f2d2259e9380ea177128e82ec01065607e18b1faa418e98377c4,100691
case_046,4,current,2,multilevel,184437,3882016,0.10798850003629923,False,cee8ddcbd731f79d101d8cb864164c29f056d6d3499cd60bfbc5c021bbd00ad0,0
case_046,4,current,3,grain_0.5,157924,5300896,0.10633009998127818,False,9b95df731bb4db60207012491694c8033e21f8244a3f5feb8ad343fc84779fec,17840
case_046,4,current,4,directed_split,157942,5302944,0.11062910000327975,False,6f725756e25d40e6cf15cd7cfb1bb5f837735949064a5326d9205485ac38d211,0
case_046,4,current,5,structural_memory_lpt,124612,4513952,0.10260950005613267,False,a058c2c9b163cb388cb7ea0d398f774f82560b79865e7205e7afc9b151e8445c,33312
case_046,4,current,6,grain_1.0,157695,6977824,0.10062049992848188,False,04750ee56cd36ee9a386bff314e33609eee3a0c45ef18304ad6c22e456d5601c,0
case_046,4,current,7,directed_split,116069,5013664,0.11955040006432682,False,d2bf519facfc3ccb070dd6bd8943b47a1d4e5edc13860eee9a30765863e909c3,8543
case_046,4,current,8,region_repartition_2_0,121628,5513376,0.10122399998363107,False,5972caa8bc92afbf28d1c950d62a2c592527eb84b56348d097933f8b9ecb527a,0
case_046,4,current,9,directed_split,121628,5513376,0.1024298999691382,False,cbfc44fdf48490c7615aa700a2637ef1670d4dc2963fced07ae5066b83172ece,0
case_046,4,current,10,random_migrate,144252,5013664,0.12535810004919767,False,22ae4de37334eeace7a4f20c5927ff00a116ea8b3c2a0e7d6883472047cca13f,0
case_046,4,current,11,grain_0.25,179977,6919072,0.1270376000320539,False,7b292a7a251013a65305cf5d90d11191e373bd52a471bb17be99caed40b04629,0
case_046,5,current,0,single_task,276455,3176288,0.011413999949581921,True,2e41d600285ef2f7ae312511bb47c31044e247a01f697c0a21f5a28afaf7ea0e,0
case_046,5,current,1,greedy,125820,4451616,0.10160590009763837,False,be374767a9ba4a798ba1262f952cb9ab32f3eeaf5eb1915a8bbbd277e4f30a5a,150635
case_046,5,current,2,multilevel,123768,4451616,0.13240480003878474,False,54f461e1c165e9a3c19f414901394721a41bb33ed17f36e362d5dc739521177b,2052
case_046,5,current,3,grain_0.5,149898,5300896,0.11420039995573461,False,9e4c59e4d0e908fb5a4e5fc458fcacbf67b570f4f076657097875c0f05f75fcf,0
case_046,5,current,4,directed_split,124271,4453664,0.10586960008367896,False,19c360b6dba97c3ddae8ec7fc2227cde32310b24b4a2e0fedc2ba8e0ef6c6811,0
case_046,5,current,5,random_migrate,140335,4451616,0.09961559996008873,False,5944b91cc4f70f0c2c3b9c2127e39a28d9e4b9ce44a51face1696cd720548472,0
case_046,5,current,6,grain_1.0,158289,6977824,0.10311499994713813,False,c9a73968f8cc2b3da27bc8f3d41680996f42f5d5b3a0b4943535a7033e26f082,0
case_046,5,current,7,directed_split,125130,4453664,0.1063033000100404,False,4a96f723ddb1345a6473d8fb7be7af4fc6f7c099acb37df11fc2212fed06c38e,0
case_046,5,current,8,region_repartition_3_1,127978,4889888,0.12526550004258752,False,866633c04d83e96559d1f2feb28359524a1cdf4a4bae92ce5fcbf29782928414,0
case_046,5,current,9,directed_split,111389,4672800,0.09999609994702041,False,bfaef7bed7058338d4d802285a233f36c0dc87ae6b7e5f50e56d8ee9c4cd0605,12379
