case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_094,1,2,component_round_robin,47498,94892,1.997810434123542,526692,632964,106272,106272,0,0.0,0,0,0,0,632964,133632,40960,0.16310870001325384,0.0,,2,2,ok,635b213cbb7870294ccaebdbff4f369ec6133a5765893fd25a6bb4811927733a,False
case_094,1,2,component_lpt,48060,94892,1.97444860590928,526692,632964,106272,106272,0,0.0,0,0,0,0,632964,129024,40960,0.1614486000034958,0.0,,2,2,ok,e0e6f5f9087031046859530ec8779b8719d96d3e11ae03fad1e04e58ca4b88da,False
case_094,1,2,component_pipe_balance,53135,94892,1.785866189893667,526692,632964,106272,106272,0,0.0,0,0,0,0,632964,129024,40960,0.15440850000595674,0.0,,2,2,ok,6b8827cb83eeb86959fca5573fe3a8f64b03f8cf2965981f1dceddd64708de7a,False
case_094,1,2,component_batches,51849,94892,1.830160658836236,526692,632964,106272,106272,0,0.0,0,0,0,0,632964,129024,40960,0.1338730999850668,0.0,,3,3,ok,f3b4a4d5cd34c9e2036454740c50c7c712076aaae0d6571c0aab04f8d592a0ab,False
case_094,1,2,component_batches_128,53753,94892,1.765334027868212,526692,683652,156960,156960,0,0.0,0,0,0,0,683652,73728,40960,0.11460859997896478,0.0,,6,6,ok,d26e41032b563d87120d1746cc28b0cf239c1a9e8feb68b1392e66fa85b7c471,False
case_094,1,2,component_pipe_lpt,57846,94892,1.6404245755972755,526692,1214724,688032,688032,0,0.0,0,0,0,0,1214724,27648,40960,0.10963980003725737,0.0,,40,40,ok,ba1f1a77e251f8ea14862be279257da8ddcb5b5f08501ca72f20de63ad51a82e,False
case_094,1,2,component_comm,68528,94892,1.3847186551482606,526692,1214724,688032,688032,0,0.0,0,0,0,0,1214724,27648,40960,0.11574570002267137,0.0,,40,40,ok,feadfb1301ab4910396a5cd6698cf1444da16cbc8f7dff1a93c1feab7bee199c,False
case_094,1,2,scene_a_peft,58498,94892,1.6221409278949708,526692,1300740,774048,774048,0,0.0,0,0,0,0,1300740,27648,40960,0.12278610002249479,0.0,,43,43,ok,e18d66bef6be7e2b1c1655758157ef49a3f8d869e44c9f308e8e8cb7575576d7,False
case_094,1,2,scene_a_spine,57819,94892,1.6411906120825335,526692,1300740,774048,774048,0,0.0,0,0,0,0,1300740,27648,40960,0.11432260001311079,0.0,,43,43,ok,a13e37b29a656c9dc77fea9e3549ffa2bd12d98b34bea71fcd178ea2f111b6d4,False
case_094,1,2,whole_graph,94892,94892,1.0,526692,526692,0,0,0,0.0,0,0,0,0,526692,133632,40960,0.0,0.0,,1,1,ok,356825df44599ede5f5bda65e87e6ad5f66e0b681d44f16981fa36315f62247b,True
