case,cores,config,makespan,singlecore_makespan,speedup,added_copy_bytes,seconds,official_calls,initial_makespan,best_candidate,noncopy_ops
case_063,2,shared_region,552512,1070397,1.9373280580331287,1903104,24.583018900011666,11,552512,greedy,7360
case_063,2,shared_resource,552512,1070397,1.9373280580331287,1903104,32.690480199991725,8,659937,grain_2.0,7360
case_063,3,shared_region,371366,1070397,2.882323637597411,1903104,26.063901500077918,11,371366,greedy,7360
case_063,3,shared_resource,371366,1070397,2.882323637597411,1903104,32.424974799971096,8,646954,grain_2.0,7360
case_063,4,shared_region,283231,1070397,3.7792367360917414,1915392,25.495091899996623,11,285666,directed_split,7360
case_063,4,shared_resource,285666,1070397,3.7470227468442165,1903104,33.61827199999243,8,643335,grain_2.0,7360
case_063,5,shared_region,229053,1070397,4.673141150738039,1920000,26.23757250001654,11,233485,local_reschedule,7360
case_063,5,shared_resource,233485,1070397,4.5844358309955675,1903104,39.7614427000517,8,638286,grain_2.0,7360
case_064,2,shared_region,19089,19116,1.0014144271570014,17994,1.9109286000020802,11,20914,random_split,906
case_064,2,shared_resource,19089,19116,1.0014144271570014,17994,0.8269587999675423,2,19688,random_split,906
case_064,3,shared_region,19089,19116,1.0014144271570014,17994,2.142792100086808,11,20914,random_split,906
case_064,3,shared_resource,18638,19116,1.025646528597489,54126,1.2578329999232665,7,19584,region_boundary_902_0,906
case_064,4,shared_region,19076,19116,1.0020968756552737,15692,2.101106600021012,11,21413,directed_split,906
case_064,4,shared_resource,18695,19116,1.0225193902112863,73498,1.5441348000895232,7,21572,directed_split,906
case_064,5,shared_region,19083,19116,1.0017292878478228,7366,1.8108520000241697,11,21933,multilevel,906
case_064,5,shared_resource,19116,19116,1.0,0,1.789920900017023,7,19901,single_task,906
case_065,2,shared_region,28757,53068,1.8453941648989811,100936,1.4699917000252753,11,30873,region_boundary_788_0,704
case_065,2,shared_resource,30873,53068,1.7189129660220905,103240,1.26833120000083,6,44187,grain_2.0,704
case_065,3,shared_region,22795,53068,2.328054397894275,443572,1.8789983000606298,11,26037,local_reschedule,704
case_065,3,shared_resource,22795,53068,2.328054397894275,443572,0.8886665999889374,2,48612,local_reschedule,704
case_065,4,shared_region,18606,53068,2.852198215629367,452788,1.6747438999591395,11,28677,directed_split,704
case_065,4,shared_resource,18606,53068,2.852198215629367,452788,1.0099718999117613,2,47296,directed_split,704
case_065,5,shared_region,18100,53068,2.9319337016574587,452788,1.7530029999325052,11,31141,directed_split,704
case_065,5,shared_resource,18100,53068,2.9319337016574587,452788,1.015972200082615,2,48320,directed_split,704
case_066,2,shared_region,242005,359070,1.4837296750067148,4846614,25.65826359996572,11,336207,local_reschedule,5962
case_066,2,shared_resource,242005,359070,1.4837296750067148,4846614,6.212907499982975,2,317742,local_reschedule,5962
case_066,3,shared_region,176353,359070,2.03608671244606,4877334,25.199700400000438,11,329370,directed_split,5962
case_066,3,shared_resource,176353,359070,2.03608671244606,4877334,6.08541340008378,2,349112,directed_split,5962
case_066,4,shared_region,162001,359070,2.216467799581484,5725374,25.343604000052437,11,329334,grain_0.25,5962
case_066,4,shared_resource,162001,359070,2.216467799581484,5725374,6.157317999983206,2,326329,grain_0.25,5962
case_066,5,shared_region,140194,359070,2.5612365721785526,5725374,31.654085899936035,11,329353,grain_0.25,5962
case_066,5,shared_resource,140194,359070,2.5612365721785526,5725374,9.655283499974757,2,322654,grain_0.25,5962
case_067,2,shared_region,32203165,63834834,1.9822534213640182,262601984,46.52286219992675,11,32402033,local_reschedule,8804
case_067,2,shared_resource,32203165,63834834,1.9822534213640182,262601984,10.892139700008556,2,63638348,local_reschedule,8804
case_067,3,shared_region,21585693,63834834,2.957275172958311,247821184,48.15235870005563,11,22576998,grain_0.25,8804
case_067,3,shared_resource,21585693,63834834,2.957275172958311,247821184,10.722864700015634,2,63402149,grain_0.25,8804
case_067,4,shared_region,16358776,63834834,3.902176666518326,262601984,48.17719359998591,11,17157098,directed_split,8804
case_067,4,shared_resource,16358776,63834834,3.902176666518326,262601984,11.861801599967293,2,62330609,directed_split,8804
case_067,5,shared_region,13455316,63834834,4.744209203262116,262606080,46.141340199974366,11,13969892,local_reschedule,8804
case_067,5,shared_resource,13455316,63834834,4.744209203262116,262606080,11.937656500027515,2,60994824,local_reschedule,8804
case_068,2,shared_region,243395,362095,1.48768462786828,4401532,22.816609899979085,11,332993,grain_0.5,5351
case_068,2,shared_resource,243395,362095,1.48768462786828,4401532,5.673270700033754,2,359411,grain_0.5,5351
case_068,3,shared_region,224168,362095,1.6152840726597908,4401532,23.033930400037207,11,332426,local_reschedule,5351
case_068,3,shared_resource,224168,362095,1.6152840726597908,4401532,5.323872799985111,2,369106,local_reschedule,5351
case_068,4,shared_region,225518,362095,1.6056146294309102,4426108,22.979063300066628,11,332971,directed_split,5351
case_068,4,shared_resource,225518,362095,1.6056146294309102,4426108,6.161084899911657,2,323510,directed_split,5351
case_068,5,shared_region,226325,362095,1.5998895393792114,4426684,22.99452129995916,11,332971,directed_split,5351
case_068,5,shared_resource,226325,362095,1.5998895393792114,4426684,6.044030099990778,2,346522,directed_split,5351
case_069,2,shared_region,21862,25144,1.1501235019668832,514378,2.7589835999533534,11,23437,directed_split,1032
case_069,2,shared_resource,22809,25144,1.102371870752773,238408,1.8998682999517769,7,27350,multilevel,1032
case_069,3,shared_region,21862,25144,1.1501235019668832,514378,2.7834282000549138,11,23437,directed_split,1032
case_069,3,shared_resource,22900,25144,1.0979912663755458,505064,1.8635744999628514,6,35073,directed_split,1032
case_069,4,shared_region,21862,25144,1.1501235019668832,514378,2.501000199932605,11,23437,directed_split,1032
case_069,4,shared_resource,22000,25144,1.1429090909090909,505064,1.5915189000079408,5,34868,local_reschedule,1032
case_069,5,shared_region,24830,25144,1.0126459927507048,71044,2.436431900016032,11,26882,directed_split,1032
case_069,5,shared_resource,22280,25144,1.1285457809694794,623660,2.1432168000610545,7,36780,directed_split,1032
case_070,2,shared_region,66479,117300,1.7644669745333112,447850,3.1508502999786288,11,66479,greedy,1191
case_070,2,shared_resource,66479,117300,1.7644669745333112,447850,2.971983600058593,7,104774,grain_2.0,1191
case_070,3,shared_region,60156,117300,1.9499301815280272,1611692,3.39768570009619,11,66823,grain_0.25,1191
case_070,3,shared_resource,57335,117300,2.045870759570943,1335248,3.068955500028096,7,95598,region_boundary_13_0,1191
case_070,4,shared_region,48767,117300,2.405315069616749,1611692,3.2474884999683127,11,66930,grain_0.25,1191
case_070,4,shared_resource,48767,117300,2.405315069616749,1611692,3.0969994000624865,7,99520,grain_0.25,1191
case_070,5,shared_region,44868,117300,2.614335383792458,1611692,2.9301536000566557,11,68166,grain_0.25,1191
case_070,5,shared_resource,44868,117300,2.614335383792458,1611692,3.0791612999746576,7,100353,grain_0.25,1191
case_071,2,shared_region,18901,18919,1.0009523305645205,93316,1.474134499905631,11,23511,multilevel,741
case_071,2,shared_resource,17348,18919,1.09055798939359,142954,1.279927600058727,7,20083,region_boundary_715_0,741
case_071,3,shared_region,18757,18919,1.0086367756037746,57220,1.8065479999640957,11,23436,directed_split,741
case_071,3,shared_resource,15752,18919,1.2010538344337227,248236,1.4632530000526458,7,21143,multilevel,741
case_071,4,shared_region,18449,18919,1.0254756355358015,155940,1.663181300042197,11,19592,region_boundary_739_0,741
case_071,4,shared_resource,14329,18919,1.320329401912206,337022,1.2806061999872327,7,22870,directed_split,741
case_071,5,shared_region,18757,18919,1.0086367756037746,57220,1.753991000005044,11,22091,directed_split,741
case_071,5,shared_resource,14329,18919,1.320329401912206,337022,1.276811399962753,7,22870,directed_split,741
case_072,2,shared_region,12769723,23897828,1.8714445097986856,208949012,747.067607967183,11,13280554,multilevel,29666
case_072,2,shared_resource,13280554,23897828,1.799460173122296,220936502,408.3644279129803,7,23324721,grain_2.0,29666
case_072,3,shared_region,8956496,23897828,2.6682117649580817,208995092,432.9917862005532,11,9445978,local_reschedule,29666
case_072,3,shared_resource,9445978,23897828,2.5299474548850314,220936502,250.57969235628843,7,20055142,grain_2.0,29666
case_072,4,shared_region,7126265,23897828,3.3534857320068787,209781524,347.9917329289019,11,7548294,region_boundary_22433_0,29666
case_072,4,shared_resource,7548294,23897828,3.165990619867218,220936502,240.80203395709395,7,18229161,grain_2.0,29666
case_072,5,shared_region,6027316,23897828,3.964920372517386,210879252,352.81444397196174,11,6411928,directed_split,29666
case_072,5,shared_resource,6411928,23897828,3.7270892623872256,220936502,252.72009005770087,7,16128683,grain_2.0,29666
case_073,2,shared_region,5168597,10081626,1.9505536995823045,124388224,43.061142675578594,11,5573386,directed_split,4836
case_073,2,shared_resource,5168597,10081626,1.9505536995823045,124388224,13.19196649454534,2,9940837,directed_split,4836
case_073,3,shared_region,3836078,10081626,2.6281076662153375,131784832,37.99725297279656,11,4074296,directed_split,4836
case_073,3,shared_resource,3836078,10081626,2.6281076662153375,131784832,26.371915129944682,6,9992473,directed_split,4836
case_073,4,shared_region,3249411,10081626,3.1026010560067654,131636352,45.18851570598781,11,3491405,grain_1.0,4836
case_073,4,shared_resource,3249411,10081626,3.1026010560067654,131636352,13.859730845317245,2,9668230,grain_1.0,4836
case_073,5,shared_region,3017992,10081626,3.340507860855827,124387200,46.848767602816224,11,3183107,local_reschedule,4836
case_073,5,shared_resource,3017992,10081626,3.340507860855827,124387200,12.758747085928917,2,9334383,local_reschedule,4836
case_074,2,shared_region,917940,1682239,1.8326241366538119,15405612,13.084675500052981,11,1394346,directed_split,3609
case_074,2,shared_resource,917940,1682239,1.8326241366538119,15405612,5.075050599989481,2,1523533,directed_split,3609
case_074,3,shared_region,636584,1682239,2.64260333278876,15376940,13.387847499921918,11,1397708,region_boundary_3823_0,3609
case_074,3,shared_resource,636584,1682239,2.64260333278876,15376940,4.967029899940826,2,1402056,region_boundary_3823_0,3609
case_074,4,shared_region,514886,1682239,3.2672067214878635,15704620,14.16462529997807,11,1401986,region_repartition_3_0,3609
case_074,4,shared_resource,514886,1682239,3.2672067214878635,15704620,5.324831000063568,2,1157785,region_repartition_3_0,3609
