case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,candidate_count,invalid_candidate_count,search_evaluation_seconds,search_cpu_seconds,search_wall_seconds,eval_workers,official_result_path,plan_path,cache_speedup_vs_same_plan
case_018,1,2,component_batches_512,503251,1004367,1.995757584187612,1592848,4960784,3367936,3163136,204800,0.0,0,0,0,0,4960784,524288,65536,18.70271889999276,3.3224688000045717,,6,6,10,0,64.19674419995863,102.73736220004503,64.19674419995863,2,official_results/case_018_p1_n2.json.gz,plans/case_018_p1_n2.json,
case_018,1,3,component_batches_512,338233,1004367,2.9694530102030257,1592848,5427088,3834240,3445120,389120,0.0,0,0,0,0,5427088,524288,65536,11.21584790002089,2.642987900006119,,8,8,11,0,67.82282560004387,122.73355310014449,67.82282560004387,2,official_results/case_018_p1_n3.json.gz,plans/case_018_p1_n3.json,
case_018,1,4,component_lpt,253676,1004367,3.9592511707847806,1592848,6531600,4938752,3779584,1159168,0.0,0,0,0,0,6531600,524288,65536,2.1569157000049017,1.7620125000248663,,4,4,11,0,66.14854960003868,115.0407150000101,66.14854960003868,2,official_results/case_018_p1_n4.json.gz,plans/case_018_p1_n4.json,
case_018,1,5,kios_adaptive_batch_t2,203106,1004367,4.945038551298337,1592848,7179792,5586944,5586944,0,0.0,0,0,0,0,7179792,393216,65536,18.323655800020788,6.893364300020039,,14,14,47,0,444.52769010001794,857.0394211001694,444.52769010001794,2,official_results/case_018_p1_n5.json.gz,plans/case_018_p1_n5.json,
