case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_037,1,2,component_round_robin,105374,210001,1.992910964754114,614400,819200,204800,204800,0,0.0,0,0,0,0,819200,225280,0,0.1805634999764152,0.0,,2,2,ok,a7077fbc8b0587ebb2259ddc594c228244f5289ac61eafcea3bc7ae6aabee587,False
case_037,1,2,component_batches,106048,210001,1.9802447948098973,614400,1146880,532480,532480,0,0.0,0,0,0,0,1146880,225280,0,0.16513350000604987,0.0,,4,4,ok,9ec9ad855408dae76bc26296235b746e64c3332fc9b319c8b754208d5a3b6398,False
case_037,1,2,component_batches_128,107396,210001,1.9553893999776528,614400,1802240,1187840,1187840,0,0.0,0,0,0,0,1802240,147456,0,0.16280459996778518,0.0,,8,8,ok,fe75afc9bbce73a0fa8be340f31491ecc32bfae362a450ca1236d4fe6f553289,False
case_037,1,2,component_pipe_lpt,111440,210001,1.8844310839913856,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.1711430000141263,0.0,,20,20,ok,e55b676bbec849a89bbd0c5aa1cde46cea1d56577dba87f1e48307a409adbb52,False
case_037,1,2,scene_a_peft,117402,210001,1.7887344338256588,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.20714630000293255,0.0,,30,30,ok,e0fc92fdc2f58da03c52c503998e5a2288cf40ef0c4c56a3b325ee210f3cc3e7,False
case_037,1,2,scene_a_spine,115031,210001,1.8256035329606801,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.1779928000178188,0.0,,30,30,ok,36cf05e2b90d9bf670292b8feef663feedb9153d4ea31956d9d93ca466b7ccc2,False
case_037,1,2,whole_graph,210001,210001,1.0,614400,614400,0,0,0,0.0,0,0,0,0,614400,393216,0,0.0,0.0,,1,1,ok,f508233b31d9dbb61a3c69bc4367ff153e7b5fe4b7b48bf1924a771f6d985855,True
case_037,1,3,component_round_robin,74038,210001,2.836394824279424,614400,1679360,1064960,1064960,0,0.0,0,0,0,0,1679360,274432,0,0.24957179999910295,0.0,,3,3,ok,7ea0d5688b503e6afbfb7b0b70a2894457573339cd32e8e9ec5191cc1dd64952,False
case_037,1,3,component_batches,74781,210001,2.808213316216686,614400,1884160,1269760,1269760,0,0.0,0,0,0,0,1884160,229376,0,0.24420949997147545,0.0,,5,5,ok,9dbc840f37f8f1b743fdf2c4a5a02698a38ec7511f0a0aedd374b1fbfd782080,False
case_037,1,3,component_batches_128,75628,210001,2.77676257470778,614400,2416640,1802240,1802240,0,0.0,0,0,0,0,2416640,65536,0,0.20907179999630898,0.0,,8,8,ok,c6962e7456ed9527e0d56ce4bc6301658e9897804c89e7964c86fdcafb1f61da,False
case_037,1,3,component_pipe_lpt,79016,210001,2.6577022375215145,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.17408670001896098,0.0,,20,20,ok,53474f994cd9d164fe4a38c6498cc9c54ef2b61da834dc8d4fca23f5ce90621a,False
case_037,1,3,component_comm,79016,210001,2.6577022375215145,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.17427519999910146,0.0,,20,20,ok,cc32dd3b2095884bbac587e0e856d83b9e8b06f397829afd642cdb47824127ed,False
case_037,1,3,scene_a_peft,81656,210001,2.5717767218575487,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.22922079998534173,0.0,,30,30,ok,8026e58b66145a8f231d4311491b88b1dc1c6f561ee28945e1d7e6b87a4289fd,False
case_037,1,3,scene_a_spine,79051,210001,2.6565255341488405,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.17700199998216704,0.0,,30,30,ok,d00d39895ed0c18c4a0428d7dfe89471186185215465f21e36ca59395e97824c,False
case_037,1,3,whole_graph,210001,210001,1.0,614400,614400,0,0,0,0.0,0,0,0,0,614400,393216,0,0.0,0.0,,1,1,ok,9c1d3af2e6702e2332e4c32f600a9db357f4f561ec54b372a58d76301faa720d,True
case_037,1,4,component_round_robin,53320,210001,3.938503375843961,614400,1228800,614400,614400,0,0.0,0,0,0,0,1228800,110592,0,0.18773670005612075,0.0,,4,4,ok,b3b9fb5221a864c1e0bc8b00805860f25929f1f4a949461cba92211711c6b83c,False
case_037,1,4,component_batches_128,54340,210001,3.864574898785425,614400,1556480,942080,942080,0,0.0,0,0,0,0,1556480,110592,0,0.1818479999783449,0.0,,8,8,ok,75fbcd54f9a3e02bdfe140a16c2e6d177b7dc4e5a00e906e3cfbf4bd51bd11f5,False
case_037,1,4,component_pipe_lpt,57400,210001,3.6585540069686413,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.17568819998996332,0.0,,20,20,ok,e5aa6dca442b5f2ff80e01d554f83205190203297dc208ed0d6b39bf17a9c9cb,False
case_037,1,4,scene_a_peft,61086,210001,3.437792620240317,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.26468679995741695,0.0,,30,30,ok,f84001665ab825255fce7de4d414d9054601bcc2619d3ad67ea12eda665e5c2b,False
case_037,1,4,scene_a_spine,61369,210001,3.4219394156658898,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.1763813000288792,0.0,,30,30,ok,f6916f94d8157e43ede9a5176e7e20c3bb6c101792b5c9dd61b30a63bbbda103,False
case_037,1,4,whole_graph,210001,210001,1.0,614400,614400,0,0,0,0.0,0,0,0,0,614400,393216,0,0.0,0.0,,1,1,ok,b645fafdb50b6f7e70c5af15c870da8b0fa08b8ac8d993e432836d4bf8c7cc91,True
case_037,1,5,component_round_robin,43800,210001,4.794543378995434,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.24629669997375458,0.0,,5,5,ok,dbdc2a38d97c07496c9a6a7e8ef46821d79b4c8a5a6534397eb9c5b6499c561f,False
case_037,1,5,component_batches_128,44728,210001,4.6950679663745305,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.22891540004638955,0.0,,10,10,ok,5db54fd5b22479b517f103abfb90ed2556e58a03fa222c4c125ae9d092dd9c6e,False
case_037,1,5,component_pipe_lpt,46592,210001,4.507233001373627,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.1904424999956973,0.0,,20,20,ok,3c1c606affb7dd8bef42afd68587c2a58c5727d11814858af27001c810581d9d,False
case_037,1,5,component_comm,46592,210001,4.507233001373627,614400,2539520,1925120,1925120,0,0.0,0,0,0,0,2539520,28672,0,0.18230549996951595,0.0,,20,20,ok,0389b3eb397750cfe780f11499754469761bf841b9db17e96ae2ec3940474488,False
case_037,1,5,scene_a_peft,50510,210001,4.157612353989309,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.2868512000422925,0.0,,30,30,ok,c0ee8abb4677954c1724ba6f16db55d42ce921d3136b8f40560dcb65a6f2f8dc,False
case_037,1,5,scene_a_spine,51498,210001,4.077847683405181,614400,2621440,2007040,2007040,0,0.0,0,0,0,0,2621440,28672,0,0.18616969999857247,0.0,,30,30,ok,63e15c5a509a66781b47741b14d5893ceff40159c953597e6823e5f5f3a9d3e7,False
case_037,1,5,weighted_window_20_s1.0,211056,210001,0.9950013266621182,614400,8765440,8151040,8151040,0,0.0,0,0,0,0,8765440,12288,0,0.8343286999734119,0.0,,780,780,ok,c42103f6eda7ed6d2545f04b81867dfa5135f743618f694a24827e359d903612,False
case_037,1,5,weighted_window_10_s0.35,207592,210001,1.0116044934294193,614400,8601600,7987200,7987200,0,0.0,0,0,0,0,8601600,16384,0,0.811991400027182,0.0,,760,760,ok,ee21164ecb911d2cb1a99722fca598adfdfd70c6dcdafbad193b87d4d876e8b3,False
