case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_080,1,2,component_round_robin,145926,292138,2.0019598974822856,1978368,4169728,2191360,1904640,286720,0.0,0,0,0,0,4169728,524288,0,0.47755200002575293,0.0,,2,2,ok,fc2b5f2ca1ae368c15b31e343c2bc567c618cdff7ebafaae0a0a18b28bc8f338,False
case_080,1,2,component_batches,146828,292138,1.9896613724902608,1978368,5406720,3428352,3428352,0,0.0,0,0,0,0,5406720,405504,0,0.28557659999933094,0.0,,6,6,ok,5a26c161b854b6635a57d8b7706f888d3aea95a952efb0cd0745d47e2631fe09,False
case_080,1,2,component_batches_128,148432,292138,1.968160504473429,1978368,6168576,4190208,4190208,0,0.0,0,0,0,0,6168576,278528,0,0.2585020000115037,0.0,,10,10,ok,33d7612eab6adefe77a8afe8da244f7b89cf3f7d63a8e8973e03e4bb582ec014,False
case_080,1,2,component_batches_512,146728,292138,1.9910173927266779,1978368,4669440,2691072,2412544,278528,0.0,0,0,0,0,4669440,524288,0,0.45960699999704957,0.0,,4,4,ok,5281d72b410bec4be42bd8fe71595e57ed34496949ae212ce241941227df64bb,False
case_080,1,2,component_pipe_lpt,151640,292138,1.9265233447639145,1978368,6930432,4952064,4952064,0,0.0,0,0,0,0,6930432,40960,0,0.24135510000633076,0.0,,18,18,ok,3c10cd7a1dc7c4ad2d6a24353cb2f5a8768c4c6db134aa08a7f870ce5bee4cd8,False
case_080,1,2,component_comm,151640,292138,1.9265233447639145,1978368,6930432,4952064,4952064,0,0.0,0,0,0,0,6930432,40960,0,0.23164020001422614,0.0,,18,18,ok,e098fe7e19dae3148b61d9ca6809f69acbf3cdad88d3e182bf376a743484fc0a,False
case_080,1,2,scene_a_peft,158875,292138,1.8387915027537372,1978368,7028736,5050368,5050368,0,0.0,0,0,0,0,7028736,40960,0,0.28373590001137927,0.0,,30,30,ok,27619ddb8cc79231ad93f1fa618909a58a5b6cd2e43062881981421739ce400e,False
case_080,1,2,scene_a_spine,156667,292138,1.8647066708368705,1978368,7028736,5050368,5050368,0,0.0,0,0,0,0,7028736,40960,0,0.24320890003582463,0.0,,30,30,ok,f70d973dd00f44681c43fb099ae4e462c987026ba5a8bd16c186e3d6f3e0af80,False
case_080,1,2,whole_graph,292138,292138,1.0,1978368,2527232,548864,0,548864,0.0,0,0,0,0,2527232,524288,0,0.0,0.0,,1,1,ok,0be92d005f7f6ca73d2ed4a2b851ece94e9a7124c672c96a99636659115de4ff,True
case_080,1,3,component_round_robin,100325,292138,2.9119162721156244,1978368,5025792,3047424,3047424,0,0.0,0,0,0,0,5025792,159744,0,0.286948700028006,0.0,,3,3,ok,b1d2c79791a0e155dde0d958b84f908c663740bb6ef798e5659694ccd403358d,False
