case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_063,1,2,component_round_robin,1070397,1070397,1.0,5021184,5021184,0,0,0,0.0,0,0,0,0,5021184,7680,16896,0.0,0.0,,1,1,ok,e6ac25b3d5e2f3acd7807543cebb19e9150f9c2fdbc997a19aaff5f6dc34aaf1,True
case_063,1,2,chain_heft,750927,1070397,1.4254341633740697,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,38.93418100004783,0.0,,1633,1633,ok,690eacf3d70fc2e6cb8b91176fdf80272e4a9476f2793cfddd5cbe1788bbea6a,False
case_063,1,2,window8_heft,698240,1070397,1.5329929537121907,5021184,7575552,2554368,2554368,0,0.0,0,0,0,0,7575552,7680,16896,17.703705699997954,0.0,,831,831,ok,9b3fb1763e29d5031513f059c316384f68509a65e7014441bda9b62c859229ff,False
case_063,1,2,window10_heft,588747,1070397,1.8180933406030095,5021184,5683200,662016,662016,0,0.0,0,0,0,0,5683200,7680,13824,3.8230439000180922,0.0,,215,215,ok,a5ba66b92aa3e36455f9d3271e4a9f8e595583ae2e720be227803eee41d76103,False
case_063,1,2,window16_heft,538695,1070397,1.9870186283518503,5021184,5058048,36864,36864,0,0.0,0,0,0,0,5058048,7680,15360,20.263690199994016,0.0,,13,13,ok,65408c721a8ab878f15eb46502b4a1af71769889db46747115ac15b56697a95d,False
case_063,1,2,scene_a_peft,626041,1070397,1.709787378142965,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,44.1270230000373,0.0,,21,21,ok,76610f1fe74b295b9edb7440e5ef0df9ebe0e11b42ab811a8494f532faf675a1,False
case_063,1,2,pipe_lane_pack,772970,1070397,1.3847846617591886,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,50.694230299966875,0.0,,1633,1633,ok,a46322598f08cf6b905b86305117711e7af9d4f61c02e221b98bda648bfe254d,False
case_063,1,2,scene_a_spine,540089,1070397,1.9818900218297355,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,35.86075559997698,0.0,,21,21,ok,54ce8aa8ab0093bc99b518f4958a498e64ee80a9af875457fb45ce9181776632,False
case_063,1,2,window2_heft,1184800,1070397,0.9034410871033086,5021184,27233280,22212096,22212096,0,0.0,0,0,0,0,27233280,7680,7680,204.71985739999218,0.0,,3549,3549,ok,673b6db317fd733c22d93ebd5550e58258757007dbb7169576f982d1f3a42594,False
case_063,1,2,window12_heft,551538,1070397,1.9407493228027806,5021184,5207040,185856,185856,0,0.0,0,0,0,0,5207040,7680,10752,6.472838000045158,0.0,,60,60,ok,b14fc1e5cf3f456f2427094373c8806a481c5c13ea5427726d43f4c4d0c38759,False
case_063,1,2,window4_heft,869548,1070397,1.2309809234222837,5021184,14011392,8990208,8990208,0,0.0,0,0,0,0,14011392,7680,10752,102.81455020001158,0.0,,1699,1699,ok,ec488035a9ab7a6896a29164d55dc855de9cbc7e2e25b27387ac7625983f857f,False
case_063,1,2,hybrid20_10,547757,1070397,1.9541457252029641,5021184,5042688,21504,21504,0,0.0,0,0,0,0,5042688,7680,15360,87.24210949998815,0.0,,8,8,ok,54ea2c9dc8451fff1fe63fd89ca7d956d000ca12ad41c58baa2534eef57da7cf,False
case_063,1,2,bundle_pack,559654,1070397,1.912604930903737,5021184,7561728,2540544,2540544,0,0.0,0,0,0,0,7561728,7680,16896,174.0225047999993,0.0,,13,13,ok,e496230bbdf296f156c50d0022a04bc159dcab5a63ff0620533fdc4101ad125e,False
case_063,1,3,component_round_robin,1070397,1070397,1.0,5021184,5021184,0,0,0,0.0,0,0,0,0,5021184,7680,16896,0.0,0.0,,1,1,ok,a25d62676e875b9fd2bf6329d942009d59312343cef0e00bda7ecef70aa4d2a6,True
case_063,1,3,chain_heft,599271,1070397,1.7861651907067086,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,35.53908550000051,0.0,,1633,1633,ok,ae971f583d1398f6058e75767b453ae39d4d5a298592db19ad57a465be5aa903,False
case_063,1,3,window8_heft,490254,1070397,2.18335189514007,5021184,7575552,2554368,2554368,0,0.0,0,0,0,0,7575552,7680,16896,27.881545199954417,0.0,,831,831,ok,62311c407cc92d5cdba20c40aa17d45fc12f059eeae288d78c32638c2ad4b372,False
case_063,1,3,window10_heft,402661,1070397,2.6583081053292967,5021184,5683200,662016,662016,0,0.0,0,0,0,0,5683200,7680,13824,18.13299889996415,0.0,,215,215,ok,4c5f705ef17b694e522cc113be72ba7c642be4f2ac48a9c0d7f8bfcb4f9b7710,False
case_063,1,3,window16_heft,360020,1070397,2.973159824454197,5021184,5058048,36864,36864,0,0.0,0,0,0,0,5058048,7680,15360,84.76458289998118,0.0,,13,13,ok,d573e0130200430f920a523fcf5cc953cca707b8adbc506f9a1d348e16190259,False
case_063,1,3,scene_a_peft,498125,1070397,2.1488521957340025,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,113.47682709997753,0.0,,21,21,ok,9050bbfc8ffbcc61b8694d064db22ca59f368b84911484cd645517ef542cbc9a,False
case_063,1,3,pipe_lane_pack,608180,1070397,1.7600003288500115,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,64.23450109997066,0.0,,1633,1633,ok,20893da2e763217c5e85d737955249579bee79598d4c3761f1e3c50588ab5103,False
case_063,1,3,scene_a_spine,399657,1070397,2.678289132931489,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,65.0281484000152,0.0,,21,21,ok,6d46b11cd0f2602210fb7ac7e16fb0e35c1d4b70c2b9e53c31735244db66fcf2,False
case_063,1,3,window2_heft,947929,1070397,1.1291953300299917,5021184,27233280,22212096,22212096,0,0.0,0,0,0,0,27233280,7680,7680,178.44668570003705,0.0,,3549,3549,ok,cf7b80f2421bd83e4e808b96fc7d7a0ad0d3c6b89b193534f046d795bd8b1302,False
case_063,1,3,window12_heft,371655,1070397,2.8800823344230535,5021184,5207040,185856,185856,0,0.0,0,0,0,0,5207040,7680,10752,15.131668799964245,0.0,,60,60,ok,43d74f3527776a90dd8d5237d1eed6b79e7c07802c5483b4b5e8a93243be7f22,False
case_063,1,3,window4_heft,657826,1070397,1.6271734470817512,5021184,14011392,8990208,8990208,0,0.0,0,0,0,0,14011392,7680,10752,108.54673450003611,0.0,,1699,1699,ok,56db05a8322fce9358549ad0c4b04c70e1302f455e6c195e9d06818c035053f2,False
case_063,1,3,hybrid20_10,379003,1070397,2.824244135270697,5021184,5475840,454656,454656,0,0.0,0,0,0,0,5475840,7680,13824,7.151236000005156,0.0,,149,149,ok,fab5730061859bb83b5aee8f8d676190ed839677fc9ca6fc5e71e895f5b15f1c,False
case_063,1,3,bundle_pack,380942,1070397,2.8098686939219095,5021184,7561728,2540544,2540544,0,0.0,0,0,0,0,7561728,7680,16896,96.24071220000042,0.0,,14,14,ok,508dc46a5cd1bf516c21886610d3d4b887522cfb8fd844be66be8c41b660b292,False
case_063,1,4,component_round_robin,1070397,1070397,1.0,5021184,5021184,0,0,0,0.0,0,0,0,0,5021184,7680,16896,0.0,0.0,,1,1,ok,9e8568059c48834cc592c58f6b6416e5d15707158628f8cdbd108e2723f23ab6,True
case_063,1,4,chain_heft,491819,1070397,2.1764043276083274,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,111.24514489999274,0.0,,1633,1633,ok,b177fc8011fda34f3963749069f643d1067d34207bd5e6cb2032dde8a39375a2,False
case_063,1,4,window8_heft,412538,1070397,2.5946627947001244,5021184,7575552,2554368,2554368,0,0.0,0,0,0,0,7575552,7680,16896,59.57653370004846,0.0,,831,831,ok,cb74d6fdb348a7d288934bf87c52d03680dbcdf40427ae6ebbe793f455c22220,False
case_063,1,4,window10_heft,310020,1070397,3.4526707954325526,5021184,5683200,662016,662016,0,0.0,0,0,0,0,5683200,7680,13824,4.4397870999528095,0.0,,215,215,ok,a8b3a8a9bcd58dbd4f95a712d2eab23b8fb55aebe13cce7648a53a975a1164d7,False
case_063,1,4,window16_heft,337110,1070397,3.1752158049301413,5021184,5058048,36864,36864,0,0.0,0,0,0,0,5058048,7680,15360,105.38278749998426,0.0,,13,13,ok,25d74db70776cd550a265bb2d8f9168f1b9657c177e52cec00c0a3fcdefe947a,False
case_063,1,4,scene_a_peft,446541,1070397,2.397085597963009,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,143.33279089996358,0.0,,21,21,ok,75e327ec764e7e4c5efb36bb6717a1954b814eaa54e9ecf7328cfa8cdf1ad71b,False
case_063,1,4,pipe_lane_pack,499325,1070397,2.143687978771341,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,131.65137829998275,0.0,,1633,1633,ok,a2140dab8d4022d2803f1bd7eeda028af2f9fc4e4a0a118a65cd91764b31f4aa,False
case_063,1,4,scene_a_spine,399760,1070397,2.6775990594356616,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,91.40344999998342,0.0,,21,21,ok,0fc32bbb6ac02e6457671588debf3d2a9445593cc25ba4833bd6a88a83afd4c1,False
case_063,1,4,window2_heft,826654,1070397,1.2948549211641147,5021184,27233280,22212096,22212096,0,0.0,0,0,0,0,27233280,7680,7680,204.64794689998962,0.0,,3549,3549,ok,a7ce18992f67c27633bee9a2000082ff689b7099df4e0027ddf1383460def9c6,False
case_063,1,4,window12_heft,284144,1070397,3.7670934455768905,5021184,5207040,185856,185856,0,0.0,0,0,0,0,5207040,7680,10752,10.391340599977411,0.0,,60,60,ok,8f5c3ea2eab856c85f2d9dce4df1a56c9c8ea9a82e734fdb938cd0e2fb64c206,False
case_063,1,4,window4_heft,552800,1070397,1.9363187409551375,5021184,14011392,8990208,8990208,0,0.0,0,0,0,0,14011392,7680,10752,119.10191269998904,0.0,,1699,1699,ok,08e722bb3eb73e00e54b3056ac5ac7854904edd087c1fd20da1fe5be36760a5b,False
case_063,1,4,hybrid20_10,286755,1070397,3.7327928022179213,5021184,5475840,454656,454656,0,0.0,0,0,0,0,5475840,7680,13824,31.64010999997845,0.0,,149,149,ok,3994122acfcb97defd1edc944ee00ec3d399532dacea1ee26eff748618e21d07,False
case_063,1,4,bundle_pack,292850,1070397,3.655103295202322,5021184,7561728,2540544,2540544,0,0.0,0,0,0,0,7561728,7680,16896,58.776754899998195,0.0,,15,15,ok,578a3fda59ffd114d932502d449386f7ede2a160344e9a2e10e1a418ac310746,False
case_063,1,5,component_round_robin,1070397,1070397,1.0,5021184,5021184,0,0,0,0.0,0,0,0,0,5021184,7680,16896,0.0,0.0,,1,1,ok,b9aed592a9fdffcf5ec893b6ef9d30ddf70a74c89f577f845cfd084af6585eae,True
case_063,1,5,chain_heft,427952,1070397,2.501208079410775,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,80.63675349997357,0.0,,1633,1633,ok,30e079ad5678fc210777608e9eb5081613594623b3db280f8d2dcac28934af99,False
case_063,1,5,window8_heft,350776,1070397,3.051511505918307,5021184,7575552,2554368,2554368,0,0.0,0,0,0,0,7575552,7680,16896,22.364663499989547,0.0,,831,831,ok,f48cc9e6681a2e46655dd4f4c0df388edbbf35d87baa1ddcc80740581474c920,False
case_063,1,5,window10_heft,254012,1070397,4.2139623324882285,5021184,5683200,662016,662016,0,0.0,0,0,0,0,5683200,7680,13824,2.124959199980367,0.0,,215,215,ok,cc7e32b9f66d8dba0992e9a66f977c78ca0798a91a21648d96761f181d9727e9,False
case_063,1,5,window16_heft,337213,1070397,3.1742459513719816,5021184,5058048,36864,36864,0,0.0,0,0,0,0,5058048,7680,15360,80.40149550000206,0.0,,13,13,ok,91972e722bf2ceb9ac5fdbc5f17d0f1a2c4505aacd6416e716d1243d02107b7e,False
case_063,1,5,scene_a_peft,423323,1070397,2.528558571114728,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,152.844016499992,0.0,,21,21,ok,f3c6558e5d49c6946a2a1b65cba4bd51a3e837c5c467ebdb95059f4841d9fd3a,False
case_063,1,5,pipe_lane_pack,453800,1070397,2.3587417364477745,5021184,10034688,5013504,5013504,0,0.0,0,0,0,0,10034688,7680,4608,115.45814199995948,0.0,,1633,1633,ok,2375f503d5db60008684fa49c1d47dd5d98e61644fa00f0dd910eb91cfe253c7,False
case_063,1,5,scene_a_spine,399863,1070397,2.6769093414494463,5021184,5082624,61440,61440,0,0.0,0,0,0,0,5082624,7680,15360,72.97007029998349,0.0,,21,21,ok,bcc0a7b5c46f592f4f751e6a4dc5e98df830bb0d12288cbefb244d7bcbc2a944,False
