case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_090,1,2,component_round_robin,769224,1178363,1.5318853805913493,2228352,23726832,21498480,2148480,19350000,0.0,0,0,0,0,23726832,524280,0,0.6767553000245243,0.0,,2,2,ok,b50b336c9260881db2b2beaf4a8d16ffbb1fef575c34732ce4c4c3cb06ab10c4,False
case_090,1,2,component_batches,749238,1178363,1.5727485792231575,2228352,24984816,22756464,12890880,9865584,0.0,0,0,0,0,24984816,519672,0,0.36688439996214584,0.0,,7,7,ok,812a0f7b2b76c185e0be0b1753f3cd775d1ad6ceb7565a269fa04bf8143d030f,False
case_090,1,2,component_batches_128,679752,1178363,1.7335189892784428,2228352,28010112,25781760,25781760,0,0.0,0,0,0,0,28010112,172224,0,0.3258540000533685,0.0,,13,13,ok,612d2580af2f6ce56cc294e36427b5bf6bf24b4a8428b464704aa09b525fbf2f,False
case_090,1,2,component_batches_512,788492,1178363,1.4944514338763106,2228352,23807688,21579336,6445440,15133896,0.0,0,0,0,0,23807688,524280,0,0.41831189999356866,0.0,,4,4,ok,a3202190e33477774a54d85a75d4f57a2e92a12773e49eec5f23aa8b0d030a01,False
case_090,1,2,component_pipe_lpt,679752,1178363,1.7335189892784428,2228352,28010112,25781760,25781760,0,0.0,0,0,0,0,28010112,172224,0,0.2955998000106774,0.0,,13,13,ok,dcbb8c87ab47ebb815a7cddf989765e46c5026e067bc118cba42818394154ec5,False
case_090,1,2,scene_a_peft,624755,1178363,1.8861201591023682,2228352,28061952,25833600,25833600,0,0.0,0,0,0,0,28061952,172224,0,0.44817350001540035,0.0,,25,25,ok,88b476bd936d91ef7673a8ffe9ead9ad15b5332925219de3e2891ee318451516,False
case_090,1,2,scene_a_spine,684369,1178363,1.7218240452153737,2228352,28061952,25833600,25833600,0,0.0,0,0,0,0,28061952,172224,0,0.37191809999058023,0.0,,25,25,ok,3acffc42d1d6e074f36f3619a93a279f59ebd49bb84dfca80cad601c6c5153e5,False
case_090,1,2,share_pack_3,854601,1178363,1.378845800554879,2228352,23666856,21438504,4296960,17141544,0.0,0,0,0,0,23666856,524280,0,0.5749490999733098,0.0,,3,3,ok,5434b2025425f4a36b68862e6daca60b8c49745d58d9b74ea97e3037c7c849bd,False
case_090,1,2,share_pack_4,768224,1178363,1.5338794414129213,2228352,23620488,21392136,6445440,14946696,0.0,0,0,0,0,23620488,524280,0,0.5407724999822676,0.0,,4,4,ok,4ceb1946d4ecfa9833e47a82f870afddf68cd8c333792a87ed0f6afe461f2c00,False
case_090,1,2,share_pack_9,726076,1178363,1.622919639266413,2228352,25993248,23764896,17187840,6577056,0.0,0,0,0,0,25993248,519672,0,0.35708919999888167,0.0,,9,9,ok,1be6c8b5f0c5e4b85847790c60fd57536a88ea3c1d6e36577a52d0f33a7342c1,False
case_090,1,2,whole_graph,1178363,1178363,1.0,2228352,23461944,21233592,0,21233592,0.0,0,0,0,0,23461944,524280,0,0.0,0.0,,1,1,ok,46c6ebb5cb1be2480ad35875102d5abd18bcd27aff5602dc5404ba247361f2db,True
case_090,1,3,component_round_robin,657430,1178363,1.7923778957455547,2228352,23666856,21438504,4296960,17141544,0.0,0,0,0,0,23666856,524280,0,0.4426454000058584,0.0,,3,3,ok,4b4a38a5882e9b0e496ddcdb4e69de28f48d65e176cc29a609047df25e1ecba9,False
