case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_015,1,2,component_round_robin,102827,177362,1.7248582570725588,884614,1068170,183556,109824,73732,0.0,0,0,0,0,1068170,196608,122902,0.2954355999827385,0.0,,2,2,ok,a511ffa334677989cfd54ff54d18d39e35757051755f9ef2b2437d8d774030f5,False
case_015,1,2,component_lpt,90480,177362,1.960234305923961,884614,1084558,199944,109824,90120,0.0,0,0,0,0,1084558,196608,122904,0.2996372999623418,0.0,,2,2,ok,80059f1f0ad241956d1afeddf04159a41944d66432a19f027f0c7d4e4fd14d03,False
case_015,1,2,component_pipe_balance,92810,177362,1.9110225191250942,884614,1109150,224536,109824,114712,0.0,0,0,0,0,1109150,196608,122900,0.3115295000025071,0.0,,2,2,ok,a5b162f794ebf7f11d51c57e12da43cde1fe9240757760f14f0158cf9ee2de04,False
case_015,1,2,component_batches,92207,177362,1.9235199062977866,884614,1017734,133120,116736,16384,0.0,0,0,0,0,1017734,196608,122896,0.19417569995857775,0.0,,6,6,ok,fb7c0609d5c1622138362de1a5380b1952aec5bf3201ad3f5f7f871c9240a647,False
case_015,1,2,component_batches_128,92719,177362,1.9128981114981827,884614,1106566,221952,221952,0,0.0,0,0,0,0,1106566,196608,81930,0.169130900001619,0.0,,10,10,ok,fd02b427885dbcdf798a35e02fe9c344a3f8a2a2281ab0ea13cf26a19685f7e2,False
case_015,1,2,component_batches_512,92810,177362,1.9110225191250942,884614,1084566,199952,109824,90128,0.0,0,0,0,0,1084566,196608,122900,0.28758989996276796,0.0,,3,3,ok,95bedc08920b5ce9cd5aa5fadc56d8562482161651008bb7919b6ceee3b4faa3,False
case_015,1,2,component_pipe_lpt,96930,177362,1.8297946972041679,884614,1786246,901632,901632,0,0.0,0,0,0,0,1786246,196608,81930,0.18732319999253377,0.0,,46,46,ok,30f2b3de5b5de32cf51350941ab188f11ea885edc86065ffd99d31432ba49b4c,False
case_015,1,2,component_comm,98943,177362,1.7925674378177334,884614,1786246,901632,901632,0,0.0,0,0,0,0,1786246,196608,81930,0.1845415999996476,0.0,,46,46,ok,ed6b2f61a6be2ddfbeb85b318f52e1f3f153d76e6c6f9a2bdb9a3d8052ab5fa3,False
case_015,1,2,scene_a_peft,98177,177362,1.8065534697536083,884614,1841542,956928,956928,0,0.0,0,0,0,0,1841542,196608,81930,0.1836650999612175,0.0,,48,48,ok,964956d8d65c5fc8669301c7d36704dbab7170fc1598d95b7d6a9d0f21a2a265,False
case_015,1,2,scene_a_spine,99839,177362,1.7764801330141529,884614,1841542,956928,956928,0,0.0,0,0,0,0,1841542,196608,81930,0.17579220002517104,0.0,,48,48,ok,b4be96b445ee98ee22db8bfb72691e3af90b9aa4d942dd036472f64c538ad48d,False
case_015,1,2,whole_graph,177362,177362,1.0,884614,1064870,180256,0,180256,0.0,0,0,0,0,1064870,196608,122904,0.0,0.0,,1,1,ok,14a159d541093e01fde6f3b2caeb6e70c58d0c817c5f224e88924e4c386b6886,True
