case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_054,1,2,component_round_robin,654397,815051,1.2454992917143568,1606276,1655428,49152,49152,0,0.0,0,0,0,0,1655428,119936,43510,617.1833477999899,0.0,,2,2,ok,4f511795b3114e2e6bf3ad10c1247b7c343d13db07892bfd378e330cc636544c,False
case_054,1,2,component_pipe_balance,517960,815051,1.5735790408525754,1606276,1655428,49152,49152,0,0.0,0,0,0,0,1655428,98304,43510,464.60269790003076,0.0,,2,2,ok,8e3cd02efbb40784f1584ef131c654ad2c778c73130a8aadec52b6800c47dc0a,False
case_054,1,2,window10_heft,500055,815051,1.6299227085020647,1606276,9235080,7628804,7628804,0,0.0,0,0,0,0,9235080,81920,12352,37.067861199961044,0.0,,631,631,ok,c9a54d9a19a2ced76edd01667add9576d3cfdb79355877aaa3bd96a12d863ed3,False
case_054,1,2,window16_heft,522981,815051,1.5584715314705506,1606276,8055310,6449034,6003082,445952,0.0,0,0,0,0,8055310,81920,131072,40.21096239995677,0.0,,253,253,ok,88c9d878e551ae7050162cc5a2ceccd2b949ead28b8a182fd965e9677245483b,False
case_054,1,2,window2_heft,964215,815051,0.8453000627453421,1606276,19045458,17439182,17439182,0,0.0,0,0,0,0,19045458,40960,6144,871.1924889000366,0.0,,6073,6073,ok,3ae1570524408258da0f99135cecdfe45a1b5056504b1200cbf77ac823f4b96e,False
case_054,1,2,window12_heft,532120,815051,1.5317052544538825,1606276,8803308,7197032,6862184,334848,0.0,0,0,0,0,8803308,81920,131072,58.670102900010534,0.0,,373,373,ok,2f068a65dbbf3523653186a77bf6036303095535fa83b5a2f610a758edd9a0de,False
case_054,1,2,window4_heft,628954,815051,1.2958833237406868,1606276,12460310,10854034,10854034,0,0.0,0,0,0,0,12460310,49152,15106,319.85230719996616,0.0,,1944,1944,ok,013880f1f7cc6bd0fe46771ab321ba8aeceac18ae412e40ae050fc1f39c428f1,False
case_054,1,2,hybrid20_10,493639,815051,1.6511073881925862,1606276,7129876,5523600,5188752,334848,0.0,0,0,0,0,7129876,81920,131072,102.44060229999013,0.0,,218,218,ok,3133088292237f17f92f6a909d9bcd9f42409f1ce5e5865e21faf204109b77a2,False
case_054,1,2,hybrid32_16,538284,815051,1.5141653848154506,1606276,5722390,4116114,3786386,329728,0.0,0,0,0,0,5722390,81920,131072,90.50252330000512,0.0,,118,118,ok,7329d88b4d8caa78c3842121dce887e4d6751f9dea4c55901fa8f00251715366,False
case_054,1,2,window10_lowcomm,501699,815051,1.6245816714803099,1606276,9235080,7628804,7628804,0,0.0,0,0,0,0,9235080,81920,12352,104.4226235000533,0.0,,631,631,ok,ff933293894883e88ff7df2a0a6137cf1cc9fb3a6b942cb6a399ad93af79740e,False
