case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_036,1,2,component_round_robin,466068,931510,1.998656848356892,6554752,6555904,1152,1152,0,0.0,0,0,0,0,6555904,13440,8192,2.3250440999981947,0.0,,2,2,ok,de54b31e73c4875104b671c039497deae22323bdae9b75c0504103ee7331162f,False
case_036,1,2,component_batches,468340,931510,1.9889610112311569,6554752,6565120,10368,10368,0,0.0,0,0,0,0,6565120,13440,8192,0.994651300017722,0.0,,10,10,ok,c8438ee35b64e86e4d624593b83495067fb503cabec90694a25a326068d97967,False
case_036,1,2,component_batches_128,471180,931510,1.9769727068211724,6554752,6576640,21888,21888,0,0.0,0,0,0,0,6576640,13440,8192,0.8071138000232168,0.0,,20,20,ok,2ad8261438b776b87b0f022da1c1c3b9bbf00b6f2bcdcfc0339075b87ee9529d,False
case_036,1,2,component_batches_512,467204,931510,1.9937971421477556,6554752,6560512,5760,5760,0,0.0,0,0,0,0,6560512,13440,8192,2.996304699976463,0.0,,6,6,ok,dd4fe34bbb3aa562dfa19f66c8eec8bb449eac5a037b7c6070c2d1c7c6c554a5,False
case_036,1,2,component_pipe_lpt,692700,931510,1.3447524180742023,6554752,7475200,920448,920448,0,0.0,0,0,0,0,7475200,9344,8192,40.82696080004098,0.0,,800,800,ok,10a367e1abfd8747dd7d1156a2f0a43b161fe14b9daf0c17ee19ef02ccc5ac60,False
case_036,1,2,whole_graph,931510,931510,1.0,6554752,6554752,0,0,0,0.0,0,0,0,0,6554752,13440,8192,0.0,0.0,,1,1,ok,1b94b9d7d615f7c58c053378c6cb91e94d2d8c9080a216d7b5408dd022f6e881,True
case_036,1,3,component_round_robin,311345,931510,2.991890025534375,6554752,6557056,2304,2304,0,0.0,0,0,0,0,6557056,13440,8192,1.1720376999583095,0.0,,3,3,ok,154db6b8e62d054f80905e5437b6e466ba01c17dcabfe8765c2a6aa187b0b7ba,False
case_036,1,3,component_batches,313523,931510,2.971105788092102,6554752,6567424,12672,12672,0,0.0,0,0,0,0,6567424,13440,8192,0.7191975000314415,0.0,,12,12,ok,7893debed1d17caad5cbb8953ba85a014dab07ad15999ad0b22f9d1d323f8b10,False
case_036,1,3,component_batches_128,315701,931510,2.9506083287667764,6554752,6577792,23040,23040,0,0.0,0,0,0,0,6577792,13440,8192,0.6039037000155076,0.0,,21,21,ok,829c07c150ab8c28112c09b549b23a0a4f173776e7b6cea79411ab9edc16902d,False
case_036,1,3,component_batches_512,312071,931510,2.984929711507958,6554752,6560512,5760,5760,0,0.0,0,0,0,0,6560512,13440,8192,0.7757469000061974,0.0,,6,6,ok,2da703e0ac16692245986a2cd8c199566eb9aa84a492016af8b4869cd40961e4,False
