case,cores,seed,config,makespan,speedup,added_copy_bytes,solve_seconds,best_candidate,structural_evaluations,baseline_makespan,time_reduction_pct,baseline_added_bytes,structural_best,max_unique_structural,baseline_best_candidate,baseline_winner_evaluated,same_label_candidate_times
case_063,5,1,shared_region,229321,4.667679802547521,1964544,27.00012885592878,directed_split,0,229321,0.0,1964544,,0,directed_split,True,"[233220, 229321]"
case_063,5,1,component_guard,229321,4.667679802547521,1964544,29.271073136478662,directed_split,0,229321,0.0,1964544,,1,directed_split,True,"[233220, 229321]"
case_063,5,1,component_slot,229321,4.667679802547521,1964544,29.08701427653432,directed_split,0,229321,0.0,1964544,,1,directed_split,True,"[233220, 229321]"
case_063,5,2,shared_region,229053,4.673141150738039,1920000,29.68243008479476,local_reschedule,0,229053,0.0,1920000,,0,local_reschedule,True,[229053]
case_063,5,2,component_guard,229053,4.673141150738039,1920000,26.509725123643875,local_reschedule,0,229053,0.0,1920000,,1,local_reschedule,True,[229053]
case_063,5,2,component_slot,229053,4.673141150738039,1920000,27.0865939296782,local_reschedule,0,229053,0.0,1920000,,1,local_reschedule,True,[229053]
case_028,5,2,component_guard,9004662,4.868149409716878,286344264,117.34455114416778,region_boundary_8758_0,0,9004662,0.0,286344264,,1,region_boundary_8758_0,True,[9004662]
case_028,5,2,component_slot,9004662,4.868149409716878,286344264,135.86716135405004,region_boundary_8758_0,0,9004662,0.0,286344264,,1,region_boundary_8758_0,True,[9004662]
case_067,5,1,shared_region,13455316,4.744209203262116,262606080,44.8379632961005,local_reschedule,0,13455316,0.0,262606080,,0,local_reschedule,True,[13455316]
case_067,5,1,component_guard,13455316,4.744209203262116,262606080,43.229430029168725,local_reschedule,0,13455316,0.0,262606080,,1,local_reschedule,True,[13455316]
case_067,5,1,component_slot,13455316,4.744209203262116,262606080,48.31094916909933,local_reschedule,0,13455316,0.0,262606080,,1,local_reschedule,True,[13455316]
case_067,5,2,shared_region,13437485,4.750504577307435,262619904,43.57296014018357,region_boundary_748_0,0,13437485,0.0,262619904,,0,region_boundary_748_0,True,[13437485]
case_067,5,2,component_guard,13437485,4.750504577307435,262619904,47.59092704951763,region_boundary_748_0,0,13437485,0.0,262619904,,1,region_boundary_748_0,True,[13437485]
case_067,5,2,component_slot,13437485,4.750504577307435,262619904,46.8195492438972,region_boundary_748_0,0,13437485,0.0,262619904,,1,region_boundary_748_0,True,[13437485]
case_085,5,1,shared_region,1169044,2.72692815668187,34301210,118.44584837555885,grain_0.25,0,1169044,0.0,34301210,,0,grain_0.25,True,[1169044]
case_085,5,1,component_guard,1169044,2.72692815668187,34301210,117.21114553324878,grain_0.25,0,1169044,0.0,34301210,,1,grain_0.25,True,[1169044]
case_085,5,1,component_slot,1169044,2.72692815668187,34301210,116.71509150415659,grain_0.25,0,1169044,0.0,34301210,,1,grain_0.25,True,[1169044]
case_085,5,2,shared_region,1169044,2.72692815668187,34301210,118.64311505109072,grain_0.25,0,1169044,0.0,34301210,,0,grain_0.25,True,[1169044]
case_085,5,2,component_guard,1169044,2.72692815668187,34301210,53.99427918344736,grain_0.25,0,1169044,0.0,34301210,,1,grain_0.25,True,[1169044]
case_085,5,2,component_slot,1169044,2.72692815668187,34301210,53.41684138029814,grain_0.25,0,1169044,0.0,34301210,,1,grain_0.25,True,[1169044]
