case,problem,cores,method,makespan,baseline_makespan,speedup,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_accesses,physical_ddr_bytes_derived,peak_L1,peak_UB,evaluation_seconds,solver_seconds,official_task_count,executed_task_count_derived,subgraph_count,status,plan_sha256,reused_singlecore
case_074,1,2,component_round_robin,840941,1682239,2.0004245244315593,3776728,11022552,7245824,2285568,4960256,0.0,0,0,0,0,11022552,524288,122892,50.72474430000875,0.0,,2,2,ok,aa7181eaeffc29c53bc775f1042db4ad547eeaae35cb4ff10fca93d76cbf9363,False
case_074,1,2,component_lpt,831845,1682239,2.022298625344866,3776728,10211544,6434816,2285568,4149248,0.0,0,0,0,0,10211544,524288,122892,53.93035159999272,0.0,,2,2,ok,5bc2c918b1a89c5a91574538f6583c98e8e8539ae22c1dc8ce56aca65e4c7b02,False
case_074,1,2,component_pipe_balance,826889,1682239,2.034419371886674,3776728,9945304,6168576,2285568,3883008,0.0,0,0,0,0,9945304,524288,122892,94.67288700002246,0.0,,2,2,ok,c28f3de41468dbec9c045cff897140b525a9b2a041a43c2651e3cbd51ad40427,False
case_074,1,2,component_batches,845862,1682239,1.988786586937349,3776728,14262488,10485760,10485760,0,0.0,0,0,0,0,14262488,339968,114698,18.589581399981398,0.0,,17,17,ok,4e4fc280b7b8077d2def8e0f3aa9c08b44430fccdf30f97095525c89bac27f33,False
case_074,1,2,component_batches_128,853131,1682239,1.9718413701998871,3776728,15638744,11862016,11862016,0,0.0,0,0,0,0,15638744,126976,65542,8.041233099997044,0.0,,32,32,ok,579ce5eeedf6be4e98340d641a456989f9df7d93fbb9d5dd4e184e86dce6e066,False
case_074,1,2,component_batches_512,842593,1682239,1.9965024632295783,3776728,12136664,8359936,7823360,536576,0.0,0,0,0,0,12136664,524288,122892,15.298403299995698,0.0,,8,8,ok,0cb5c50bb840791d23c0a1f28cefe47bc435c5f83bff9986ad53de0f6f4cfde7,False
case_074,1,2,component_pipe_lpt,889915,1682239,1.8903367175516763,3776728,18178264,14401536,14401536,0,0.0,0,0,0,0,18178264,98304,65542,7.2452897999901325,0.0,,73,73,ok,a3ae494bad52a3d42c97d78ae78ed20e60ef76db7ef3a2457134cc3de4f01347,False
case_074,1,2,component_comm,878606,1682239,1.9146682358190132,3776728,18178264,14401536,14401536,0,0.0,0,0,0,0,18178264,98304,65542,17.63869920000434,0.0,,73,73,ok,6353a1a33d09778a5910c5058ebbeea6332b43435db57337f86fffe092b74a4d,False
case_074,1,2,scene_a_peft,875209,1682239,1.9220997498883123,3776728,18587872,14811144,14811144,0,0.0,0,0,0,0,18587872,98304,65542,21.379109200031962,0.0,,125,125,ok,9c0df3f35d3d20603605bc577213d158ea9d1c349dfa69ebf8cce0abd91e685e,False
case_074,1,2,scene_a_spine,872520,1682239,1.9280234263971026,3776728,18587872,14811144,14811144,0,0.0,0,0,0,0,18587872,98304,65542,19.142505199997686,0.0,,125,125,ok,5b0343f9cf0ab0a7f4b7eb8a7ce9f460d0deaee653c93bddef2e73fff8c1b98a,False
case_074,1,2,whole_graph,1682239,1682239,1.0,3776728,9847008,6070280,0,6070280,0.0,0,0,0,0,9847008,524288,122900,0.0,0.0,,1,1,ok,5fa369af94b74a66c0a7458baf40110eb18e48d2016dc6a5194e2aeb27160429,True
case_074,1,3,component_round_robin,585586,1682239,2.872744566980768,3776728,11686104,7909376,4571136,3338240,0.0,0,0,0,0,11686104,524288,114698,18.503995599981863,0.0,,3,3,ok,0ed81fc0e0b4998cd64b28e090517f10402d08b9959776ca17eaffaee57c67a3,False
case_074,1,3,component_lpt,563098,1682239,2.987471097393349,3776728,11415768,7639040,4571136,3067904,0.0,0,0,0,0,11415768,524288,122892,24.01255810004659,0.0,,3,3,ok,c709c5764ea8c394230449f6359384365010dbd0071e2b742fe3f64353a35a1d,False
case_074,1,3,component_pipe_balance,548347,1682239,3.06783660711192,3776728,11403480,7626752,4571136,3055616,0.0,0,0,0,0,11403480,524288,122892,55.66469469998265,0.0,,3,3,ok,60ae0c728f5ca4031caea61e76ae69be564b628dd7c09b55e9828a9935c0b800,False
case_074,1,3,component_batches,570626,1682239,2.9480587985826094,3776728,14524632,10747904,10747904,0,0.0,0,0,0,0,14524632,446464,114696,18.723369000013918,0.0,,19,19,ok,2d7b63c02433585da0ba4a2efa924280f7a292ca12a32274b46d036c8ede4130,False
case_074,1,3,component_batches_128,575808,1682239,2.921527661998444,3776728,15958232,12181504,12181504,0,0.0,0,0,0,0,15958232,126976,114696,4.568913399998564,0.0,,33,33,ok,26956ca533c865c2e4367003709460bc345831f73c655a4de71e66de7c016488,False
case_074,1,3,component_batches_512,544371,1682239,3.0902436022492012,3776728,12079320,8302592,7979008,323584,0.0,0,0,0,0,12079320,524288,122892,24.207741800055373,0.0,,9,9,ok,6d5efba8d7e3d16dd555b91dd60e4ca5982edfeac7409e1f53d1977740fa69d9,False
case_074,1,3,component_pipe_lpt,579661,1682239,2.902108301231237,3776728,18178264,14401536,14401536,0,0.0,0,0,0,0,18178264,98304,65542,15.409989300009329,0.0,,73,73,ok,916ce68ed904992e861c39c4b44c945a2883210c7b2b6ce4a554cc17737b8110,False
case_074,1,3,component_comm,600108,1682239,2.803227085791224,3776728,18178264,14401536,14401536,0,0.0,0,0,0,0,18178264,98304,65542,7.5509766000323,0.0,,73,73,ok,74ba5904d31ad9e6569544a3816bde2661c3844b0b4bea2deebcf9de4b35896f,False
case_074,1,3,scene_a_peft,590401,1682239,2.849315973380804,3776728,18587872,14811144,14811144,0,0.0,0,0,0,0,18587872,98304,65542,12.026613000023644,0.0,,125,125,ok,f33378eec34a2075e9e24b57164055cd1ad5a4c4418868bf39ec07e2cb07daa3,False
case_074,1,3,scene_a_spine,589146,1682239,2.855385592026425,3776728,18587872,14811144,14811144,0,0.0,0,0,0,0,18587872,98304,65542,20.324491000035778,0.0,,125,125,ok,c7dcc81c4b0dfa0258112b7c16c4213be6d0091df4a51d5b4137d16d03f6c041,False
case_074,1,3,whole_graph,1682239,1682239,1.0,3776728,9847008,6070280,0,6070280,0.0,0,0,0,0,9847008,524288,122900,0.0,0.0,,1,1,ok,c346bf1f22c91bf89e3ab5c3ff668d611eeb91dc903a4dc8ca586de5fb1a7d70,True
case_074,1,4,component_round_robin,427693,1682239,3.933286259069005,3776728,12644568,8867840,6856704,2011136,0.0,0,0,0,0,12644568,524288,98312,24.47130599996308,0.0,,4,4,ok,178b4ff1d7e2ddf0c62ba50b9dc4055b001899aea6314357a469c20b8faa5613,False
case_074,1,4,component_lpt,418987,1682239,4.015014785661608,3776728,11628760,7852032,5791744,2060288,0.0,0,0,0,0,11628760,524288,114696,26.089366399974097,0.0,,4,4,ok,970c5972a960fdd85ca2029a2696a91e2050385d7b27be51525ee0c7d0917d8b,False
case_074,1,4,component_pipe_balance,424418,1682239,3.9636372632640464,3776728,11784408,8007680,6217728,1789952,0.0,0,0,0,0,11784408,524288,122892,40.41483809996862,0.0,,4,4,ok,0ed50a2e3059c1d4a3fdc91f5505b28515b4cae3d5802ffd3b6adff825bdf840,False
case_074,1,4,component_batches,433943,1682239,3.8766358715315143,3776728,14508248,10731520,10690560,40960,0.0,0,0,0,0,14508248,339968,122892,23.689333299989812,0.0,,19,19,ok,eaa231b5167e0e1110f8992f56ea71fbd2e66a44fd71ffde281fa00d8e4ab99f,False
case_074,1,4,component_batches_128,434652,1682239,3.870312341827485,3776728,16326872,12550144,12550144,0,0.0,0,0,0,0,16326872,225280,65542,15.1433049000334,0.0,,35,35,ok,18376b54aa866db568fd221d6a056b712df6553f991432006ebacbe6945fa84d,False
case_074,1,4,component_batches_512,415803,1682239,4.045759650603771,3776728,12878040,9101312,8773632,327680,0.0,0,0,0,0,12878040,524288,122892,25.273334600031376,0.0,,9,9,ok,b73dd2408a1b70ef8d2c263ebd1b600b08e90736d710615424e34c53dfe80ba4,False
case_074,1,4,component_pipe_lpt,448476,1682239,3.7510123172700434,3776728,18178264,14401536,14401536,0,0.0,0,0,0,0,18178264,98304,65542,14.26601020002272,0.0,,73,73,ok,47f9d4aabaf8cee64a588ca6cbff13b02e8ef11df4065d6f5b3fd2a2ade647b1,False
case_074,1,4,component_comm,461490,1682239,3.6452339162278706,3776728,18178264,14401536,14401536,0,0.0,0,0,0,0,18178264,98304,65542,17.87215730000753,0.0,,73,73,ok,84164f112ed90ec98c70224643616bea51ed4bbe3b25d1b5eb3c1fe6856efec4,False
case_074,1,4,scene_a_peft,450300,1682239,3.735818343326671,3776728,18587872,14811144,14811144,0,0.0,0,0,0,0,18587872,98304,65542,22.389667699986603,0.0,,125,125,ok,879bc65eb93a64c6b9544488c0da3b4c24eec36b2bc35c93011f968c23a2f756,False
case_074,1,4,scene_a_spine,441861,1682239,3.8071678650073215,3776728,18587872,14811144,14811144,0,0.0,0,0,0,0,18587872,98304,65542,6.054050200036727,0.0,,125,125,ok,36b65d22b06c1bc423911863fd6c303dda6b333b3a5b33cc85d7a45d055584a2,False
case_074,1,4,whole_graph,1682239,1682239,1.0,3776728,9847008,6070280,0,6070280,0.0,0,0,0,0,9847008,524288,122900,0.0,0.0,,1,1,ok,c8af4186e55e3ea8050678ac87a1861a9a51a7a5149e03bfcbd844cd24685758,True
case_074,1,5,component_round_robin,334111,1682239,5.034970414024082,3776728,13312216,9535488,9142272,393216,0.0,0,0,0,0,13312216,524288,98312,16.639089000003878,0.0,,5,5,ok,165c339bffd0fc6f86af96979eb9da0850e8c02b43e9764eb155a8ea810a806f,False
case_074,1,5,component_lpt,337275,1682239,4.987737009858424,3776728,11759832,7983104,6799360,1183744,0.0,0,0,0,0,11759832,524288,114696,27.28017490002094,0.0,,5,5,ok,9b1399f80a124573336e31408ef8610a3912d521c3b6efeb0d0d63d153a13742,False
case_074,1,5,component_pipe_balance,345470,1682239,4.869421367991432,3776728,12169440,8392712,7118848,1273864,0.0,0,0,0,0,12169440,524288,122892,58.428458100010175,0.0,,5,5,ok,63cc3fd9664e511ff42741265db2e9f0aa599f6a773d126c1c8b382ab6dab110,False
case_074,1,5,component_batches,357661,1682239,4.703445441353684,3776728,15089880,11313152,11272192,40960,0.0,0,0,0,0,15089880,339968,122892,32.535130300035235,0.0,,18,18,ok,222f1ca4f08b90a91e499b3d70ddff423a144fff5d7cba27e2d505df36aaeb39,False
case_074,1,5,component_batches_128,361198,1682239,4.657387360948842,3776728,16802008,13025280,13025280,0,0.0,0,0,0,0,16802008,126976,65542,21.45366300002206,0.0,,36,36,ok,f0bfe88f57b9fc2b0583aa6b5b8a69ddb22f3b45b201159f2c3e01d1c19f801d,False
case_074,1,5,component_batches_512,339785,1682239,4.950892476124608,3776728,13545696,9768968,9355264,413704,0.0,0,0,0,0,13545696,524288,122892,41.2384973000153,0.0,,10,10,ok,0ea922694ba60350e789ac6e78a0409c71fbd5dc30db26d696f97339bd957c6f,False
